	Horaire	1
S/N		965372
Type		TGC-0011
Description		GEOP
Propriété		Counts
1	25 avr. 2023 11:33:22	0.0
2	25 avr. 2023 11:36:22	0.0
3	25 avr. 2023 11:39:22	0.0
4	25 avr. 2023 11:42:22	0.0
5	25 avr. 2023 11:45:22	0.0
6	25 avr. 2023 11:48:22	0.0
7	25 avr. 2023 11:51:22	0.0
8	25 avr. 2023 11:54:22	0.0
9	25 avr. 2023 11:57:22	0.0
10	25 avr. 2023 12:00:22	0.0
11	25 avr. 2023 12:03:22	0.0
12	25 avr. 2023 12:06:22	0.0
13	25 avr. 2023 12:09:22	0.0
14	25 avr. 2023 12:12:22	0.0
15	25 avr. 2023 12:15:22	0.0
16	25 avr. 2023 12:18:22	0.0
17	25 avr. 2023 12:21:22	0.0
18	25 avr. 2023 12:24:22	0.0
19	25 avr. 2023 12:27:22	0.0
20	25 avr. 2023 12:30:22	0.0
21	25 avr. 2023 12:33:22	0.0
22	25 avr. 2023 12:36:22	0.0
23	25 avr. 2023 12:39:22	0.0
24	25 avr. 2023 12:42:22	0.0
25	25 avr. 2023 12:45:22	0.0
26	25 avr. 2023 12:48:22	0.0
27	25 avr. 2023 12:51:22	0.0
28	25 avr. 2023 12:54:22	0.0
29	25 avr. 2023 12:57:22	0.0
30	25 avr. 2023 13:00:22	0.0
31	25 avr. 2023 13:03:22	0.0
32	25 avr. 2023 13:06:22	0.0
33	25 avr. 2023 13:09:22	0.0
34	25 avr. 2023 13:12:22	0.0
35	25 avr. 2023 13:15:22	0.0
36	25 avr. 2023 13:18:22	0.0
37	25 avr. 2023 13:21:22	0.0
38	25 avr. 2023 13:24:22	0.0
39	25 avr. 2023 13:27:22	0.0
40	25 avr. 2023 13:30:22	0.0
41	25 avr. 2023 13:33:22	0.0
42	25 avr. 2023 13:36:22	0.0
43	25 avr. 2023 13:39:22	0.0
44	25 avr. 2023 13:42:22	0.0
45	25 avr. 2023 13:45:22	0.0
46	25 avr. 2023 13:48:22	0.0
47	25 avr. 2023 13:51:22	0.0
48	25 avr. 2023 13:54:22	0.0
