	Horaire	1
S/N		743070
Type		TGC-0011
Description		RIPR
Propriété		Counts
1	18 nov. 2024 09:33:11	2.0
2	18 nov. 2024 09:36:11	0.0
3	18 nov. 2024 09:39:11	0.0
4	18 nov. 2024 09:42:11	0.0
5	18 nov. 2024 09:45:11	0.0
6	18 nov. 2024 09:48:11	0.0
7	18 nov. 2024 09:51:11	0.0
8	18 nov. 2024 09:54:11	0.0
9	18 nov. 2024 09:57:11	0.0
10	18 nov. 2024 10:00:11	0.0
11	18 nov. 2024 10:03:11	0.0
12	18 nov. 2024 10:06:11	0.0
13	18 nov. 2024 10:09:11	0.0
14	18 nov. 2024 10:12:11	0.0
15	18 nov. 2024 10:15:11	0.0
16	18 nov. 2024 10:18:11	0.0
17	18 nov. 2024 10:21:11	0.0
18	18 nov. 2024 10:24:11	0.0
19	18 nov. 2024 10:27:11	0.0
20	18 nov. 2024 10:30:11	0.0
21	18 nov. 2024 10:33:11	0.0
22	18 nov. 2024 10:36:11	0.0
23	18 nov. 2024 10:39:11	0.0
24	18 nov. 2024 10:42:11	0.0
25	18 nov. 2024 10:45:11	0.0
26	18 nov. 2024 10:48:11	0.0
27	18 nov. 2024 10:51:11	0.0
28	18 nov. 2024 10:54:11	0.0
29	18 nov. 2024 10:57:11	0.0
30	18 nov. 2024 11:00:11	0.0
31	18 nov. 2024 11:03:11	0.0
32	18 nov. 2024 11:06:11	0.0
33	18 nov. 2024 11:09:11	0.0
34	18 nov. 2024 11:12:11	0.0
35	18 nov. 2024 11:15:11	0.0
36	18 nov. 2024 11:18:11	0.0
37	18 nov. 2024 11:21:11	0.0
38	18 nov. 2024 11:24:11	0.0
39	18 nov. 2024 11:27:11	0.0
40	18 nov. 2024 11:30:11	0.0
41	18 nov. 2024 11:33:11	0.0
42	18 nov. 2024 11:36:11	0.0
43	18 nov. 2024 11:39:11	0.0
44	18 nov. 2024 11:42:11	0.0
45	18 nov. 2024 11:45:11	0.0
46	18 nov. 2024 11:48:11	0.0
47	18 nov. 2024 11:51:11	0.0
48	18 nov. 2024 11:54:11	0.0
49	18 nov. 2024 11:57:11	0.0
50	18 nov. 2024 12:00:11	0.0
51	18 nov. 2024 12:03:11	0.0
52	18 nov. 2024 12:06:11	0.0
53	18 nov. 2024 12:09:11	0.0
54	18 nov. 2024 12:12:11	0.0
55	18 nov. 2024 12:15:11	0.0
56	18 nov. 2024 12:18:11	0.0
57	18 nov. 2024 12:21:11	0.0
58	18 nov. 2024 12:24:11	0.0
59	18 nov. 2024 12:27:11	0.0
60	18 nov. 2024 12:30:11	0.0
61	18 nov. 2024 12:33:11	0.0
62	18 nov. 2024 12:36:11	0.0
63	18 nov. 2024 12:39:11	0.0
64	18 nov. 2024 12:42:11	0.0
65	18 nov. 2024 12:45:11	0.0
66	18 nov. 2024 12:48:11	0.0
67	18 nov. 2024 12:51:11	0.0
68	18 nov. 2024 12:54:11	0.0
69	18 nov. 2024 12:57:11	0.0
70	18 nov. 2024 13:00:11	0.0
71	18 nov. 2024 13:03:11	0.0
72	18 nov. 2024 13:06:11	0.0
73	18 nov. 2024 13:09:11	0.0
74	18 nov. 2024 13:12:11	0.0
75	18 nov. 2024 13:15:11	0.0
76	18 nov. 2024 13:18:11	0.0
77	18 nov. 2024 13:21:11	0.0
78	18 nov. 2024 13:24:11	0.0
79	18 nov. 2024 13:27:11	0.0
80	18 nov. 2024 13:30:11	0.0
81	18 nov. 2024 13:33:11	0.0
82	18 nov. 2024 13:36:11	0.0
83	18 nov. 2024 13:39:11	0.0
84	18 nov. 2024 13:42:11	0.0
85	18 nov. 2024 13:45:11	0.0
86	18 nov. 2024 13:48:11	0.0
87	18 nov. 2024 13:51:11	0.0
88	18 nov. 2024 13:54:11	0.0
89	18 nov. 2024 13:57:11	0.0
90	18 nov. 2024 14:00:11	0.0
91	18 nov. 2024 14:03:11	0.0
92	18 nov. 2024 14:06:11	0.0
93	18 nov. 2024 14:09:11	0.0
94	18 nov. 2024 14:12:11	0.0
95	18 nov. 2024 14:15:11	0.0
96	18 nov. 2024 14:18:11	0.0
97	18 nov. 2024 14:21:11	0.0
98	18 nov. 2024 14:24:11	0.0
