	Horaire	1
S/N		967806
Type		TGC-0011
Description		PONT
Propriété		Counts
1	9 nov. 2022 00:03:44	0.0
2	9 nov. 2022 00:06:44	0.0
3	9 nov. 2022 00:09:44	0.0
4	9 nov. 2022 00:12:44	0.0
5	9 nov. 2022 00:15:44	0.0
6	9 nov. 2022 00:18:44	0.0
7	9 nov. 2022 00:21:44	0.0
8	9 nov. 2022 00:24:44	0.0
9	9 nov. 2022 00:27:44	0.0
10	9 nov. 2022 00:30:44	0.0
11	9 nov. 2022 00:33:44	0.0
12	9 nov. 2022 00:36:44	0.0
13	9 nov. 2022 00:39:44	0.0
14	9 nov. 2022 00:42:44	0.0
15	9 nov. 2022 00:45:44	0.0
16	9 nov. 2022 00:48:44	0.0
17	9 nov. 2022 00:51:44	0.0
18	9 nov. 2022 00:54:44	0.0
19	9 nov. 2022 00:57:44	0.0
20	9 nov. 2022 01:00:44	0.0
21	9 nov. 2022 01:03:44	0.0
22	9 nov. 2022 01:06:44	0.0
23	9 nov. 2022 01:09:44	0.0
24	9 nov. 2022 01:12:44	0.0
25	9 nov. 2022 01:15:44	0.0
26	9 nov. 2022 01:18:44	0.0
27	9 nov. 2022 01:21:44	0.0
28	9 nov. 2022 01:24:44	0.0
29	9 nov. 2022 01:27:44	0.0
30	9 nov. 2022 01:30:44	0.0
31	9 nov. 2022 01:33:44	0.0
32	9 nov. 2022 01:36:44	0.0
33	9 nov. 2022 01:39:44	0.0
34	9 nov. 2022 01:42:44	0.0
35	9 nov. 2022 01:45:44	0.0
36	9 nov. 2022 01:48:44	0.0
37	9 nov. 2022 01:51:44	0.0
38	9 nov. 2022 01:54:44	0.0
39	9 nov. 2022 01:57:44	0.0
40	9 nov. 2022 02:00:44	0.0
41	9 nov. 2022 02:03:44	0.0
42	9 nov. 2022 02:06:44	0.0
43	9 nov. 2022 02:09:44	0.0
44	9 nov. 2022 02:12:44	0.0
45	9 nov. 2022 02:15:44	0.0
46	9 nov. 2022 02:18:44	0.0
47	9 nov. 2022 02:21:44	0.0
48	9 nov. 2022 02:24:44	0.0
49	9 nov. 2022 02:27:44	0.0
50	9 nov. 2022 02:30:44	0.0
51	9 nov. 2022 02:33:44	0.0
52	9 nov. 2022 02:36:44	0.0
53	9 nov. 2022 02:39:44	0.0
54	9 nov. 2022 02:42:44	0.0
55	9 nov. 2022 02:45:44	0.0
56	9 nov. 2022 02:48:44	0.0
57	9 nov. 2022 02:51:44	0.0
58	9 nov. 2022 02:54:44	0.0
59	9 nov. 2022 02:57:44	0.0
60	9 nov. 2022 03:00:44	0.0
61	9 nov. 2022 03:03:44	0.0
62	9 nov. 2022 03:06:44	0.0
63	9 nov. 2022 03:09:44	0.0
64	9 nov. 2022 03:12:44	7.0
65	9 nov. 2022 03:15:44	1.0
66	9 nov. 2022 03:18:44	7.0
67	9 nov. 2022 03:21:44	5.0
68	9 nov. 2022 03:24:44	7.0
69	9 nov. 2022 03:27:44	5.0
70	9 nov. 2022 03:30:44	3.0
71	9 nov. 2022 03:33:44	10.0
72	9 nov. 2022 03:36:44	7.0
