	Horaire	1
S/N		967806
Type		TGC-0011
Description		PONT
Propriété		Counts
1	6 juil. 2023 09:03:54	0.0
2	6 juil. 2023 09:06:54	0.0
3	6 juil. 2023 09:09:54	0.0
4	6 juil. 2023 09:12:54	0.0
5	6 juil. 2023 09:15:54	0.0
6	6 juil. 2023 09:18:54	0.0
7	6 juil. 2023 09:21:54	0.0
8	6 juil. 2023 09:24:54	0.0
9	6 juil. 2023 09:27:54	0.0
10	6 juil. 2023 09:30:54	0.0
11	6 juil. 2023 09:33:54	0.0
12	6 juil. 2023 09:36:54	0.0
13	6 juil. 2023 09:39:54	0.0
14	6 juil. 2023 09:42:54	0.0
15	6 juil. 2023 09:45:54	0.0
16	6 juil. 2023 09:48:54	0.0
17	6 juil. 2023 09:51:54	0.0
18	6 juil. 2023 09:54:54	0.0
19	6 juil. 2023 09:57:54	0.0
20	6 juil. 2023 10:00:54	0.0
21	6 juil. 2023 10:03:54	0.0
22	6 juil. 2023 10:06:54	0.0
23	6 juil. 2023 10:09:54	0.0
24	6 juil. 2023 10:12:54	0.0
25	6 juil. 2023 10:15:54	0.0
26	6 juil. 2023 10:18:54	0.0
27	6 juil. 2023 10:21:54	0.0
28	6 juil. 2023 10:24:54	0.0
29	6 juil. 2023 10:27:54	0.0
30	6 juil. 2023 10:30:54	0.0
31	6 juil. 2023 10:33:54	0.0
32	6 juil. 2023 10:36:54	0.0
33	6 juil. 2023 10:39:54	0.0
34	6 juil. 2023 10:42:54	0.0
35	6 juil. 2023 10:45:54	0.0
36	6 juil. 2023 10:48:54	0.0
37	6 juil. 2023 10:51:54	0.0
38	6 juil. 2023 10:54:54	0.0
39	6 juil. 2023 10:57:54	0.0
40	6 juil. 2023 11:00:54	0.0
41	6 juil. 2023 11:03:54	0.0
42	6 juil. 2023 11:06:54	0.0
43	6 juil. 2023 11:09:54	0.0
44	6 juil. 2023 11:12:54	0.0
45	6 juil. 2023 11:15:54	0.0
46	6 juil. 2023 11:18:54	0.0
47	6 juil. 2023 11:21:54	0.0
48	6 juil. 2023 11:24:54	0.0
49	6 juil. 2023 11:27:54	0.0
50	6 juil. 2023 11:30:54	0.0
51	6 juil. 2023 11:33:54	0.0
52	6 juil. 2023 11:36:54	0.0
53	6 juil. 2023 11:39:54	0.0
54	6 juil. 2023 11:42:54	0.0
55	6 juil. 2023 11:45:54	0.0
56	6 juil. 2023 11:48:54	0.0
57	6 juil. 2023 11:51:54	0.0
58	6 juil. 2023 11:54:54	0.0
59	6 juil. 2023 11:57:54	0.0
60	6 juil. 2023 12:00:54	0.0
61	6 juil. 2023 12:03:54	0.0
62	6 juil. 2023 12:06:54	0.0
63	6 juil. 2023 12:09:54	0.0
64	6 juil. 2023 12:12:54	0.0
65	6 juil. 2023 12:15:54	0.0
66	6 juil. 2023 12:18:54	0.0
67	6 juil. 2023 12:21:54	0.0
68	6 juil. 2023 12:24:54	0.0
69	6 juil. 2023 12:27:54	0.0
70	6 juil. 2023 12:30:54	0.0
71	6 juil. 2023 12:33:54	0.0
72	6 juil. 2023 12:36:54	0.0
