	Horaire	1
S/N		965363
Type		TGC-0011
Description		BETH2
Propriété		Counts
1	25 mai 2023 13:33:58	0.0
2	25 mai 2023 13:36:58	0.0
3	25 mai 2023 13:39:58	0.0
4	25 mai 2023 13:42:58	0.0
5	25 mai 2023 13:45:58	0.0
6	25 mai 2023 13:48:58	0.0
7	25 mai 2023 13:51:58	0.0
8	25 mai 2023 13:54:58	0.0
9	25 mai 2023 13:57:58	0.0
10	25 mai 2023 14:00:58	0.0
11	25 mai 2023 14:03:58	0.0
12	25 mai 2023 14:06:58	0.0
13	25 mai 2023 14:09:58	0.0
14	25 mai 2023 14:12:58	0.0
15	25 mai 2023 14:15:58	0.0
16	25 mai 2023 14:18:58	0.0
17	25 mai 2023 14:21:58	0.0
18	25 mai 2023 14:24:58	0.0
19	25 mai 2023 14:27:58	0.0
20	25 mai 2023 14:30:58	0.0
21	25 mai 2023 14:33:58	0.0
22	25 mai 2023 14:36:58	0.0
23	25 mai 2023 14:39:58	0.0
24	25 mai 2023 14:42:58	0.0
25	25 mai 2023 14:45:58	0.0
26	25 mai 2023 14:48:58	0.0
27	25 mai 2023 14:51:58	0.0
28	25 mai 2023 14:54:58	0.0
29	25 mai 2023 14:57:58	0.0
30	25 mai 2023 15:00:58	0.0
31	25 mai 2023 15:03:58	0.0
32	25 mai 2023 15:06:58	0.0
33	25 mai 2023 15:09:58	0.0
34	25 mai 2023 15:12:58	0.0
35	25 mai 2023 15:15:58	0.0
36	25 mai 2023 15:18:58	0.0
37	25 mai 2023 15:21:58	0.0
38	25 mai 2023 15:24:58	0.0
39	25 mai 2023 15:27:58	0.0
40	25 mai 2023 15:30:58	0.0
41	25 mai 2023 15:33:58	0.0
42	25 mai 2023 15:36:58	0.0
43	25 mai 2023 15:39:58	0.0
44	25 mai 2023 15:42:58	0.0
45	25 mai 2023 15:45:58	0.0
46	25 mai 2023 15:48:58	0.0
47	25 mai 2023 15:51:58	0.0
48	25 mai 2023 15:54:58	0.0
49	25 mai 2023 15:57:58	0.0
50	25 mai 2023 16:00:58	0.0
51	25 mai 2023 16:03:58	0.0
52	25 mai 2023 16:06:58	0.0
53	25 mai 2023 16:09:58	0.0
54	25 mai 2023 16:12:58	0.0
55	25 mai 2023 16:15:58	0.0
56	25 mai 2023 16:18:58	0.0
57	25 mai 2023 16:21:58	0.0
58	25 mai 2023 16:24:58	0.0
59	25 mai 2023 16:27:58	0.0
60	25 mai 2023 16:30:58	0.0
61	25 mai 2023 16:33:58	0.0
62	25 mai 2023 16:36:58	0.0
63	25 mai 2023 16:39:58	0.0
64	25 mai 2023 16:42:58	0.0
65	25 mai 2023 16:45:58	0.0
66	25 mai 2023 16:48:58	0.0
67	25 mai 2023 16:51:58	0.0
68	25 mai 2023 16:54:58	0.0
69	25 mai 2023 16:57:58	0.0
70	25 mai 2023 17:00:58	0.0
71	25 mai 2023 17:03:58	0.0
72	25 mai 2023 17:06:58	0.0
73	25 mai 2023 17:09:58	0.0
74	25 mai 2023 17:12:58	0.0
75	25 mai 2023 17:15:58	0.0
76	25 mai 2023 17:18:58	0.0
77	25 mai 2023 17:21:58	0.0
78	25 mai 2023 17:24:58	0.0
79	25 mai 2023 17:27:58	0.0
80	25 mai 2023 17:30:58	0.0
81	25 mai 2023 17:33:58	0.0
82	25 mai 2023 17:36:58	0.0
83	25 mai 2023 17:39:58	0.0
84	25 mai 2023 17:42:58	0.0
85	25 mai 2023 17:45:58	0.0
86	25 mai 2023 17:48:58	0.0
87	25 mai 2023 17:51:58	0.0
88	25 mai 2023 17:54:58	0.0
89	25 mai 2023 17:57:58	0.0
90	25 mai 2023 18:00:58	0.0
91	25 mai 2023 18:03:58	0.0
92	25 mai 2023 18:06:58	0.0
93	25 mai 2023 18:09:58	0.0
94	25 mai 2023 18:12:58	0.0
95	25 mai 2023 18:15:58	0.0
96	25 mai 2023 18:18:58	0.0
97	25 mai 2023 18:21:58	0.0
98	25 mai 2023 18:24:58	0.0
99	25 mai 2023 18:27:58	0.0
100	25 mai 2023 18:30:58	0.0
101	25 mai 2023 18:33:58	0.0
102	25 mai 2023 18:36:58	0.0
103	25 mai 2023 18:39:58	0.0
104	25 mai 2023 18:42:58	0.0
105	25 mai 2023 18:45:58	0.0
106	25 mai 2023 18:48:58	0.0
107	25 mai 2023 18:51:58	0.0
108	25 mai 2023 18:54:58	0.0
109	25 mai 2023 18:57:58	0.0
110	25 mai 2023 19:00:58	0.0
111	25 mai 2023 19:03:58	0.0
112	25 mai 2023 19:06:58	0.0
113	25 mai 2023 19:09:58	0.0
114	25 mai 2023 19:12:58	0.0
115	25 mai 2023 19:15:58	0.0
116	25 mai 2023 19:18:58	0.0
117	25 mai 2023 19:21:58	0.0
118	25 mai 2023 19:24:58	0.0
119	25 mai 2023 19:27:58	0.0
120	25 mai 2023 19:30:58	0.0
121	25 mai 2023 19:33:58	0.0
122	25 mai 2023 19:36:58	0.0
123	25 mai 2023 19:39:58	0.0
124	25 mai 2023 19:42:58	0.0
125	25 mai 2023 19:45:58	0.0
126	25 mai 2023 19:48:58	0.0
127	25 mai 2023 19:51:58	0.0
128	25 mai 2023 19:54:58	0.0
129	25 mai 2023 19:57:58	0.0
130	25 mai 2023 20:00:58	0.0
131	25 mai 2023 20:03:58	0.0
132	25 mai 2023 20:06:58	0.0
133	25 mai 2023 20:09:58	0.0
134	25 mai 2023 20:12:58	0.0
135	25 mai 2023 20:15:58	0.0
136	25 mai 2023 20:18:58	0.0
137	25 mai 2023 20:21:58	0.0
138	25 mai 2023 20:24:58	0.0
139	25 mai 2023 20:27:58	0.0
140	25 mai 2023 20:30:58	0.0
141	25 mai 2023 20:33:58	0.0
142	25 mai 2023 20:36:58	0.0
143	25 mai 2023 20:39:58	0.0
144	25 mai 2023 20:42:58	0.0
145	25 mai 2023 20:45:58	0.0
146	25 mai 2023 20:48:58	0.0
147	25 mai 2023 20:51:58	0.0
148	25 mai 2023 20:54:58	0.0
149	25 mai 2023 20:57:58	0.0
150	25 mai 2023 21:00:58	0.0
151	25 mai 2023 21:03:58	0.0
152	25 mai 2023 21:06:58	0.0
153	25 mai 2023 21:09:58	0.0
154	25 mai 2023 21:12:58	0.0
155	25 mai 2023 21:15:58	0.0
156	25 mai 2023 21:18:58	0.0
157	25 mai 2023 21:21:58	0.0
158	25 mai 2023 21:24:58	0.0
159	25 mai 2023 21:27:58	0.0
160	25 mai 2023 21:30:58	0.0
161	25 mai 2023 21:33:58	0.0
162	25 mai 2023 21:36:58	0.0
163	25 mai 2023 21:39:58	0.0
164	25 mai 2023 21:42:58	0.0
165	25 mai 2023 21:45:58	0.0
166	25 mai 2023 21:48:58	0.0
167	25 mai 2023 21:51:58	0.0
168	25 mai 2023 21:54:58	0.0
169	25 mai 2023 21:57:58	0.0
170	25 mai 2023 22:00:58	0.0
171	25 mai 2023 22:03:58	0.0
172	25 mai 2023 22:06:58	0.0
173	25 mai 2023 22:09:58	0.0
174	25 mai 2023 22:12:58	0.0
175	25 mai 2023 22:15:58	0.0
176	25 mai 2023 22:18:58	0.0
177	25 mai 2023 22:21:58	0.0
178	25 mai 2023 22:24:58	0.0
179	25 mai 2023 22:27:58	0.0
180	25 mai 2023 22:30:58	0.0
181	25 mai 2023 22:33:58	0.0
182	25 mai 2023 22:36:58	0.0
183	25 mai 2023 22:39:58	0.0
184	25 mai 2023 22:42:58	0.0
185	25 mai 2023 22:45:58	0.0
186	25 mai 2023 22:48:58	0.0
187	25 mai 2023 22:51:58	0.0
188	25 mai 2023 22:54:58	0.0
189	25 mai 2023 22:57:58	0.0
190	25 mai 2023 23:00:58	0.0
191	25 mai 2023 23:03:58	0.0
192	25 mai 2023 23:06:58	0.0
193	25 mai 2023 23:09:58	0.0
194	25 mai 2023 23:12:58	0.0
195	25 mai 2023 23:15:58	0.0
196	25 mai 2023 23:18:58	0.0
197	25 mai 2023 23:21:58	0.0
198	25 mai 2023 23:24:58	0.0
199	25 mai 2023 23:27:58	0.0
200	25 mai 2023 23:30:58	0.0
201	25 mai 2023 23:33:58	0.0
202	25 mai 2023 23:36:58	0.0
203	25 mai 2023 23:39:58	0.0
204	25 mai 2023 23:42:58	0.0
205	25 mai 2023 23:45:58	0.0
206	25 mai 2023 23:48:58	0.0
207	25 mai 2023 23:51:58	0.0
208	25 mai 2023 23:54:58	0.0
209	25 mai 2023 23:57:58	0.0
210	26 mai 2023 00:00:58	0.0
211	26 mai 2023 00:03:58	0.0
212	26 mai 2023 00:06:58	0.0
213	26 mai 2023 00:09:58	0.0
214	26 mai 2023 00:12:58	0.0
215	26 mai 2023 00:15:58	0.0
216	26 mai 2023 00:18:58	0.0
217	26 mai 2023 00:21:58	0.0
218	26 mai 2023 00:24:58	0.0
219	26 mai 2023 00:27:58	0.0
220	26 mai 2023 00:30:58	0.0
221	26 mai 2023 00:33:58	0.0
222	26 mai 2023 00:36:58	0.0
223	26 mai 2023 00:39:58	0.0
224	26 mai 2023 00:42:58	0.0
225	26 mai 2023 00:45:58	0.0
226	26 mai 2023 00:48:58	0.0
227	26 mai 2023 00:51:58	0.0
228	26 mai 2023 00:54:58	0.0
229	26 mai 2023 00:57:58	0.0
230	26 mai 2023 01:00:58	0.0
231	26 mai 2023 01:03:58	0.0
232	26 mai 2023 01:06:58	0.0
233	26 mai 2023 01:09:58	0.0
234	26 mai 2023 01:12:58	0.0
235	26 mai 2023 01:15:58	0.0
236	26 mai 2023 01:18:58	0.0
237	26 mai 2023 01:21:58	0.0
238	26 mai 2023 01:24:58	0.0
239	26 mai 2023 01:27:58	0.0
240	26 mai 2023 01:30:58	0.0
241	26 mai 2023 01:33:58	0.0
242	26 mai 2023 01:36:58	0.0
243	26 mai 2023 01:39:58	0.0
244	26 mai 2023 01:42:58	0.0
245	26 mai 2023 01:45:58	0.0
246	26 mai 2023 01:48:58	0.0
247	26 mai 2023 01:51:58	0.0
248	26 mai 2023 01:54:58	0.0
249	26 mai 2023 01:57:58	0.0
250	26 mai 2023 02:00:58	0.0
251	26 mai 2023 02:03:58	0.0
252	26 mai 2023 02:06:58	0.0
253	26 mai 2023 02:09:58	0.0
254	26 mai 2023 02:12:58	0.0
255	26 mai 2023 02:15:58	0.0
256	26 mai 2023 02:18:58	0.0
257	26 mai 2023 02:21:58	0.0
258	26 mai 2023 02:24:58	0.0
259	26 mai 2023 02:27:58	0.0
260	26 mai 2023 02:30:58	0.0
261	26 mai 2023 02:33:58	0.0
262	26 mai 2023 02:36:58	0.0
263	26 mai 2023 02:39:58	0.0
264	26 mai 2023 02:42:58	0.0
265	26 mai 2023 02:45:58	0.0
266	26 mai 2023 02:48:58	0.0
267	26 mai 2023 02:51:58	0.0
268	26 mai 2023 02:54:58	0.0
269	26 mai 2023 02:57:58	0.0
270	26 mai 2023 03:00:58	0.0
271	26 mai 2023 03:03:58	0.0
272	26 mai 2023 03:06:58	0.0
273	26 mai 2023 03:09:58	0.0
274	26 mai 2023 03:12:58	0.0
275	26 mai 2023 03:15:58	0.0
276	26 mai 2023 03:18:58	0.0
277	26 mai 2023 03:21:58	0.0
278	26 mai 2023 03:24:58	0.0
279	26 mai 2023 03:27:58	0.0
280	26 mai 2023 03:30:58	0.0
281	26 mai 2023 03:33:58	0.0
282	26 mai 2023 03:36:58	0.0
283	26 mai 2023 03:39:58	0.0
284	26 mai 2023 03:42:58	0.0
285	26 mai 2023 03:45:58	0.0
286	26 mai 2023 03:48:58	0.0
287	26 mai 2023 03:51:58	0.0
288	26 mai 2023 03:54:58	0.0
289	26 mai 2023 03:57:58	0.0
290	26 mai 2023 04:00:58	0.0
291	26 mai 2023 04:03:58	0.0
292	26 mai 2023 04:06:58	0.0
293	26 mai 2023 04:09:58	0.0
294	26 mai 2023 04:12:58	0.0
295	26 mai 2023 04:15:58	0.0
296	26 mai 2023 04:18:58	0.0
297	26 mai 2023 04:21:58	0.0
298	26 mai 2023 04:24:58	0.0
299	26 mai 2023 04:27:58	0.0
300	26 mai 2023 04:30:58	0.0
301	26 mai 2023 04:33:58	0.0
302	26 mai 2023 04:36:58	0.0
303	26 mai 2023 04:39:58	0.0
304	26 mai 2023 04:42:58	0.0
305	26 mai 2023 04:45:58	0.0
306	26 mai 2023 04:48:58	0.0
307	26 mai 2023 04:51:58	0.0
308	26 mai 2023 04:54:58	0.0
309	26 mai 2023 04:57:58	0.0
310	26 mai 2023 05:00:58	0.0
311	26 mai 2023 05:03:58	0.0
312	26 mai 2023 05:06:58	0.0
313	26 mai 2023 05:09:58	0.0
314	26 mai 2023 05:12:58	0.0
315	26 mai 2023 05:15:58	0.0
316	26 mai 2023 05:18:58	0.0
317	26 mai 2023 05:21:58	0.0
318	26 mai 2023 05:24:58	0.0
319	26 mai 2023 05:27:58	0.0
320	26 mai 2023 05:30:58	0.0
321	26 mai 2023 05:33:58	0.0
322	26 mai 2023 05:36:58	0.0
323	26 mai 2023 05:39:58	0.0
324	26 mai 2023 05:42:58	0.0
325	26 mai 2023 05:45:58	0.0
326	26 mai 2023 05:48:58	0.0
327	26 mai 2023 05:51:58	0.0
328	26 mai 2023 05:54:58	0.0
329	26 mai 2023 05:57:58	0.0
330	26 mai 2023 06:00:58	0.0
331	26 mai 2023 06:03:58	0.0
332	26 mai 2023 06:06:58	0.0
333	26 mai 2023 06:09:58	0.0
334	26 mai 2023 06:12:58	0.0
335	26 mai 2023 06:15:58	0.0
336	26 mai 2023 06:18:58	0.0
337	26 mai 2023 06:21:58	0.0
338	26 mai 2023 06:24:58	0.0
339	26 mai 2023 06:27:58	0.0
340	26 mai 2023 06:30:58	0.0
341	26 mai 2023 06:33:58	0.0
342	26 mai 2023 06:36:58	0.0
343	26 mai 2023 06:39:58	0.0
344	26 mai 2023 06:42:58	0.0
345	26 mai 2023 06:45:58	0.0
346	26 mai 2023 06:48:58	0.0
347	26 mai 2023 06:51:58	0.0
348	26 mai 2023 06:54:58	0.0
349	26 mai 2023 06:57:58	0.0
350	26 mai 2023 07:00:58	0.0
351	26 mai 2023 07:03:58	0.0
352	26 mai 2023 07:06:58	0.0
353	26 mai 2023 07:09:58	0.0
354	26 mai 2023 07:12:58	0.0
355	26 mai 2023 07:15:58	0.0
356	26 mai 2023 07:18:58	0.0
357	26 mai 2023 07:21:58	0.0
358	26 mai 2023 07:24:58	0.0
359	26 mai 2023 07:27:58	0.0
360	26 mai 2023 07:30:58	0.0
361	26 mai 2023 07:33:58	0.0
362	26 mai 2023 07:36:58	0.0
363	26 mai 2023 07:39:58	0.0
364	26 mai 2023 07:42:58	0.0
365	26 mai 2023 07:45:58	0.0
366	26 mai 2023 07:48:58	0.0
367	26 mai 2023 07:51:58	0.0
368	26 mai 2023 07:54:58	0.0
369	26 mai 2023 07:57:58	0.0
370	26 mai 2023 08:00:58	0.0
371	26 mai 2023 08:03:58	0.0
372	26 mai 2023 08:06:58	0.0
373	26 mai 2023 08:09:58	0.0
374	26 mai 2023 08:12:58	0.0
375	26 mai 2023 08:15:58	0.0
376	26 mai 2023 08:18:58	0.0
377	26 mai 2023 08:21:58	0.0
378	26 mai 2023 08:24:58	0.0
379	26 mai 2023 08:27:58	0.0
380	26 mai 2023 08:30:58	0.0
381	26 mai 2023 08:33:58	0.0
382	26 mai 2023 08:36:58	0.0
383	26 mai 2023 08:39:58	0.0
384	26 mai 2023 08:42:58	0.0
385	26 mai 2023 08:45:58	0.0
386	26 mai 2023 08:48:58	0.0
387	26 mai 2023 08:51:58	0.0
388	26 mai 2023 08:54:58	0.0
