	Horaire	1
S/N		752395
Type		TGC-0011
Description		LEXP
Propriété		Counts
1	20 juin 2023 08:33:16	0.0
2	20 juin 2023 08:36:16	0.0
3	20 juin 2023 08:39:16	0.0
4	20 juin 2023 08:42:16	0.0
5	20 juin 2023 08:45:16	1.0
6	20 juin 2023 08:48:16	0.0
7	20 juin 2023 08:51:16	0.0
8	20 juin 2023 08:54:16	0.0
9	20 juin 2023 08:57:16	0.0
10	20 juin 2023 09:00:16	0.0
11	20 juin 2023 09:03:16	0.0
12	20 juin 2023 09:06:16	0.0
13	20 juin 2023 09:09:16	0.0
14	20 juin 2023 09:12:16	0.0
15	20 juin 2023 09:15:16	0.0
16	20 juin 2023 09:18:16	0.0
17	20 juin 2023 09:21:16	0.0
18	20 juin 2023 09:24:16	0.0
19	20 juin 2023 09:27:16	0.0
20	20 juin 2023 09:30:16	0.0
21	20 juin 2023 09:33:16	0.0
22	20 juin 2023 09:36:16	0.0
23	20 juin 2023 09:39:16	0.0
24	20 juin 2023 09:42:16	0.0
25	20 juin 2023 09:45:16	0.0
26	20 juin 2023 09:48:16	0.0
27	20 juin 2023 09:51:16	0.0
28	20 juin 2023 09:54:16	0.0
29	20 juin 2023 09:57:16	0.0
30	20 juin 2023 10:00:16	0.0
31	20 juin 2023 10:03:16	0.0
32	20 juin 2023 10:06:16	0.0
33	20 juin 2023 10:09:16	0.0
34	20 juin 2023 10:12:16	0.0
35	20 juin 2023 10:15:16	0.0
36	20 juin 2023 10:18:16	0.0
37	20 juin 2023 10:21:16	0.0
38	20 juin 2023 10:24:16	0.0
39	20 juin 2023 10:27:16	0.0
40	20 juin 2023 10:30:16	0.0
41	20 juin 2023 10:33:16	0.0
42	20 juin 2023 10:36:16	0.0
43	20 juin 2023 10:39:16	0.0
44	20 juin 2023 10:42:16	0.0
45	20 juin 2023 10:45:16	0.0
46	20 juin 2023 10:48:16	0.0
47	20 juin 2023 10:51:16	0.0
48	20 juin 2023 10:54:16	0.0
49	20 juin 2023 10:57:16	0.0
50	20 juin 2023 11:00:16	0.0
51	20 juin 2023 11:03:16	0.0
52	20 juin 2023 11:06:16	0.0
53	20 juin 2023 11:09:16	0.0
54	20 juin 2023 11:12:16	0.0
55	20 juin 2023 11:15:16	1.0
56	20 juin 2023 11:18:16	0.0
57	20 juin 2023 11:21:16	0.0
58	20 juin 2023 11:24:16	0.0
59	20 juin 2023 11:27:16	0.0
60	20 juin 2023 11:30:16	0.0
61	20 juin 2023 11:33:16	0.0
62	20 juin 2023 11:36:16	0.0
63	20 juin 2023 11:39:16	0.0
64	20 juin 2023 11:42:16	0.0
65	20 juin 2023 11:45:16	0.0
66	20 juin 2023 11:48:16	0.0
67	20 juin 2023 11:51:16	0.0
68	20 juin 2023 11:54:16	0.0
69	20 juin 2023 11:57:16	0.0
70	20 juin 2023 12:00:16	0.0
71	20 juin 2023 12:03:16	0.0
72	20 juin 2023 12:06:16	0.0
73	20 juin 2023 12:09:16	0.0
74	20 juin 2023 12:12:16	0.0
75	20 juin 2023 12:15:16	0.0
76	20 juin 2023 12:18:16	0.0
77	20 juin 2023 12:21:16	0.0
78	20 juin 2023 12:24:16	0.0
79	20 juin 2023 12:27:16	0.0
80	20 juin 2023 12:30:16	0.0
81	20 juin 2023 12:33:16	0.0
82	20 juin 2023 12:36:16	0.0
83	20 juin 2023 12:39:16	0.0
84	20 juin 2023 12:42:16	0.0
85	20 juin 2023 12:45:16	0.0
86	20 juin 2023 12:48:16	0.0
87	20 juin 2023 12:51:16	0.0
88	20 juin 2023 12:54:16	0.0
89	20 juin 2023 12:57:16	0.0
90	20 juin 2023 13:00:16	2.0
91	20 juin 2023 13:03:16	0.0
92	20 juin 2023 13:06:16	0.0
93	20 juin 2023 13:09:16	0.0
94	20 juin 2023 13:12:16	0.0
95	20 juin 2023 13:15:16	0.0
96	20 juin 2023 13:18:16	0.0
97	20 juin 2023 13:21:16	0.0
98	20 juin 2023 13:24:16	0.0
99	20 juin 2023 13:27:16	0.0
100	20 juin 2023 13:30:16	0.0
101	20 juin 2023 13:33:16	0.0
102	20 juin 2023 13:36:16	0.0
103	20 juin 2023 13:39:16	0.0
104	20 juin 2023 13:42:16	0.0
105	20 juin 2023 13:45:16	0.0
106	20 juin 2023 13:48:16	0.0
107	20 juin 2023 13:51:16	0.0
108	20 juin 2023 13:54:16	0.0
109	20 juin 2023 13:57:16	0.0
110	20 juin 2023 14:00:16	0.0
111	20 juin 2023 14:03:16	0.0
112	20 juin 2023 14:06:16	0.0
113	20 juin 2023 14:09:16	0.0
