	Horaire	1
S/N		752395
Type		TGC-0011
Description		LEXP
Propriété		Counts
1	14 déc. 2023 08:48:14	0.0
2	14 déc. 2023 08:51:14	0.0
3	14 déc. 2023 08:54:14	0.0
4	14 déc. 2023 08:57:14	0.0
5	14 déc. 2023 09:00:14	0.0
6	14 déc. 2023 09:03:14	0.0
7	14 déc. 2023 09:06:14	0.0
8	14 déc. 2023 09:09:14	0.0
9	14 déc. 2023 09:12:14	0.0
10	14 déc. 2023 09:15:14	0.0
11	14 déc. 2023 09:18:14	0.0
12	14 déc. 2023 09:21:14	0.0
13	14 déc. 2023 09:24:14	0.0
14	14 déc. 2023 09:27:14	0.0
15	14 déc. 2023 09:30:14	0.0
16	14 déc. 2023 09:33:14	0.0
17	14 déc. 2023 09:36:14	0.0
18	14 déc. 2023 09:39:14	0.0
19	14 déc. 2023 09:42:14	0.0
20	14 déc. 2023 09:45:14	0.0
21	14 déc. 2023 09:48:14	0.0
22	14 déc. 2023 09:51:14	0.0
23	14 déc. 2023 09:54:14	0.0
24	14 déc. 2023 09:57:14	0.0
25	14 déc. 2023 10:00:14	0.0
26	14 déc. 2023 10:03:14	0.0
27	14 déc. 2023 10:06:14	0.0
28	14 déc. 2023 10:09:14	0.0
29	14 déc. 2023 10:12:14	0.0
30	14 déc. 2023 10:15:14	0.0
31	14 déc. 2023 10:18:14	0.0
32	14 déc. 2023 10:21:14	0.0
33	14 déc. 2023 10:24:14	0.0
34	14 déc. 2023 10:27:14	0.0
35	14 déc. 2023 10:30:14	0.0
36	14 déc. 2023 10:33:14	0.0
37	14 déc. 2023 10:36:14	0.0
38	14 déc. 2023 10:39:14	0.0
39	14 déc. 2023 10:42:14	0.0
40	14 déc. 2023 10:45:14	0.0
41	14 déc. 2023 10:48:14	0.0
42	14 déc. 2023 10:51:14	0.0
43	14 déc. 2023 10:54:14	0.0
44	14 déc. 2023 10:57:14	0.0
45	14 déc. 2023 11:00:14	0.0
46	14 déc. 2023 11:03:14	0.0
47	14 déc. 2023 11:06:14	0.0
48	14 déc. 2023 11:09:14	0.0
49	14 déc. 2023 11:12:14	0.0
50	14 déc. 2023 11:15:14	0.0
51	14 déc. 2023 11:18:14	0.0
52	14 déc. 2023 11:21:14	0.0
53	14 déc. 2023 11:24:14	0.0
54	14 déc. 2023 11:27:14	0.0
55	14 déc. 2023 11:30:14	0.0
56	14 déc. 2023 11:33:14	0.0
57	14 déc. 2023 11:36:14	1.0
58	14 déc. 2023 11:39:14	0.0
59	14 déc. 2023 11:42:14	2.0
60	14 déc. 2023 11:45:14	0.0
61	14 déc. 2023 11:48:14	8.0
62	14 déc. 2023 11:51:14	3.0
63	14 déc. 2023 11:54:14	0.0
64	14 déc. 2023 11:57:14	0.0
65	14 déc. 2023 12:00:14	1.0
66	14 déc. 2023 12:03:14	1.0
67	14 déc. 2023 12:06:14	1.0
68	14 déc. 2023 12:09:14	0.0
69	14 déc. 2023 12:12:14	0.0
70	14 déc. 2023 12:15:14	0.0
71	14 déc. 2023 12:18:14	1.0
72	14 déc. 2023 12:21:14	0.0
73	14 déc. 2023 12:24:14	0.0
74	14 déc. 2023 12:27:14	1.0
75	14 déc. 2023 12:30:14	0.0
76	14 déc. 2023 12:33:14	0.0
77	14 déc. 2023 12:36:14	0.0
78	14 déc. 2023 12:39:14	0.0
79	14 déc. 2023 12:42:14	0.0
80	14 déc. 2023 12:45:14	0.0
81	14 déc. 2023 12:48:14	1.0
82	14 déc. 2023 12:51:14	0.0
83	14 déc. 2023 12:54:14	0.0
84	14 déc. 2023 12:57:14	0.0
85	14 déc. 2023 13:00:14	0.0
86	14 déc. 2023 13:03:14	0.0
87	14 déc. 2023 13:06:14	0.0
88	14 déc. 2023 13:09:14	0.0
89	14 déc. 2023 13:12:14	1.0
90	14 déc. 2023 13:15:14	0.0
91	14 déc. 2023 13:18:14	0.0
92	14 déc. 2023 13:21:14	0.0
93	14 déc. 2023 13:24:14	0.0
94	14 déc. 2023 13:27:14	0.0
95	14 déc. 2023 13:30:14	0.0
96	14 déc. 2023 13:33:14	0.0
97	14 déc. 2023 13:36:14	0.0
98	14 déc. 2023 13:39:14	0.0
99	14 déc. 2023 13:42:14	0.0
100	14 déc. 2023 13:45:14	0.0
101	14 déc. 2023 13:48:14	0.0
102	14 déc. 2023 13:51:14	0.0
103	14 déc. 2023 13:54:14	1.0
104	14 déc. 2023 13:57:14	0.0
105	14 déc. 2023 14:00:14	0.0
106	14 déc. 2023 14:03:14	0.0
107	14 déc. 2023 14:06:14	0.0
108	14 déc. 2023 14:09:14	0.0
