	Horaire	1
S/N		965372
Type		TGC-0011
Description		GEOP
Propriété		Counts
1	9 août 2023 10:18:46	0.0
2	9 août 2023 10:21:46	0.0
3	9 août 2023 10:24:46	0.0
4	9 août 2023 10:27:46	0.0
5	9 août 2023 10:30:46	0.0
6	9 août 2023 10:33:46	0.0
7	9 août 2023 10:36:46	0.0
8	9 août 2023 10:39:46	0.0
9	9 août 2023 10:42:46	0.0
10	9 août 2023 10:45:46	0.0
11	9 août 2023 10:48:46	0.0
12	9 août 2023 10:51:46	0.0
13	9 août 2023 10:54:46	0.0
14	9 août 2023 10:57:46	0.0
15	9 août 2023 11:00:46	0.0
16	9 août 2023 11:03:46	0.0
17	9 août 2023 11:06:46	0.0
18	9 août 2023 11:09:46	0.0
19	9 août 2023 11:12:46	0.0
20	9 août 2023 11:15:46	0.0
21	9 août 2023 11:18:46	0.0
22	9 août 2023 11:21:46	0.0
23	9 août 2023 11:24:46	0.0
24	9 août 2023 11:27:46	0.0
25	9 août 2023 11:30:46	0.0
26	9 août 2023 11:33:46	0.0
27	9 août 2023 11:36:46	0.0
28	9 août 2023 11:39:46	0.0
29	9 août 2023 11:42:46	0.0
30	9 août 2023 11:45:46	0.0
31	9 août 2023 11:48:46	0.0
32	9 août 2023 11:51:46	0.0
33	9 août 2023 11:54:46	0.0
34	9 août 2023 11:57:46	0.0
35	9 août 2023 12:00:46	0.0
36	9 août 2023 12:03:46	0.0
37	9 août 2023 12:06:46	0.0
38	9 août 2023 12:09:46	0.0
39	9 août 2023 12:12:46	0.0
40	9 août 2023 12:15:46	0.0
41	9 août 2023 12:18:46	0.0
42	9 août 2023 12:21:46	0.0
43	9 août 2023 12:24:46	0.0
44	9 août 2023 12:27:46	0.0
45	9 août 2023 12:30:46	0.0
46	9 août 2023 12:33:46	0.0
47	9 août 2023 12:36:46	0.0
48	9 août 2023 12:39:46	0.0
49	9 août 2023 12:42:46	0.0
50	9 août 2023 12:45:46	0.0
51	9 août 2023 12:48:46	0.0
52	9 août 2023 12:51:46	0.0
53	9 août 2023 12:54:46	0.0
