	Horaire	1
S/N		965372
Type		TGC-0011
Description		PONT_2
Propriété		Counts
1	12 juin 2025 06:48:15	0.0
2	12 juin 2025 06:51:15	0.0
3	12 juin 2025 06:54:15	0.0
4	12 juin 2025 06:57:15	0.0
5	12 juin 2025 07:00:15	0.0
6	12 juin 2025 07:03:15	0.0
7	12 juin 2025 07:06:15	0.0
8	12 juin 2025 07:09:15	0.0
9	12 juin 2025 07:12:15	0.0
10	12 juin 2025 07:15:15	0.0
11	12 juin 2025 07:18:15	0.0
12	12 juin 2025 07:21:15	0.0
13	12 juin 2025 07:24:15	0.0
14	12 juin 2025 07:27:15	0.0
15	12 juin 2025 07:30:15	0.0
16	12 juin 2025 07:33:15	0.0
17	12 juin 2025 07:36:15	0.0
18	12 juin 2025 07:39:15	0.0
19	12 juin 2025 07:42:15	0.0
20	12 juin 2025 07:45:15	0.0
21	12 juin 2025 07:48:15	0.0
22	12 juin 2025 07:51:15	0.0
23	12 juin 2025 07:54:15	0.0
24	12 juin 2025 07:57:15	0.0
25	12 juin 2025 08:00:15	0.0
26	12 juin 2025 08:03:15	0.0
27	12 juin 2025 08:06:15	0.0
28	12 juin 2025 08:09:15	0.0
29	12 juin 2025 08:12:15	0.0
30	12 juin 2025 08:15:15	0.0
31	12 juin 2025 08:18:15	0.0
32	12 juin 2025 08:21:15	0.0
33	12 juin 2025 08:24:15	0.0
34	12 juin 2025 08:27:15	0.0
35	12 juin 2025 08:30:15	0.0
36	12 juin 2025 08:33:15	0.0
37	12 juin 2025 08:36:15	0.0
38	12 juin 2025 08:39:15	0.0
39	12 juin 2025 08:42:15	0.0
40	12 juin 2025 08:45:15	0.0
41	12 juin 2025 08:48:15	0.0
42	12 juin 2025 08:51:15	0.0
43	12 juin 2025 08:54:15	0.0
44	12 juin 2025 08:57:15	0.0
45	12 juin 2025 09:00:15	0.0
46	12 juin 2025 09:03:15	0.0
47	12 juin 2025 09:06:15	0.0
48	12 juin 2025 09:09:15	0.0
49	12 juin 2025 09:12:15	0.0
50	12 juin 2025 09:15:15	0.0
