	Horaire	1
S/N		954900
Type		TGRF-4901-A
Description		PONT
Propriété		Count
1	30 août 2023 10:12:03	10 per Logging Interval
2	30 août 2023 10:15:03	7 per Logging Interval
3	30 août 2023 10:18:03	0 per Logging Interval
4	30 août 2023 10:21:03	0 per Logging Interval
5	30 août 2023 10:24:03	0 per Logging Interval
6	30 août 2023 10:27:03	0 per Logging Interval
7	30 août 2023 10:30:03	0 per Logging Interval
8	30 août 2023 10:33:03	0 per Logging Interval
9	30 août 2023 10:36:03	0 per Logging Interval
10	30 août 2023 10:39:03	0 per Logging Interval
11	30 août 2023 10:42:03	0 per Logging Interval
12	30 août 2023 10:45:03	0 per Logging Interval
13	30 août 2023 10:48:03	0 per Logging Interval
14	30 août 2023 10:51:03	0 per Logging Interval
15	30 août 2023 10:54:03	0 per Logging Interval
16	30 août 2023 10:57:03	0 per Logging Interval
17	30 août 2023 11:00:03	0 per Logging Interval
18	30 août 2023 11:03:03	0 per Logging Interval
19	30 août 2023 11:06:03	0 per Logging Interval
20	30 août 2023 11:09:03	0 per Logging Interval
21	30 août 2023 11:12:03	0 per Logging Interval
22	30 août 2023 11:15:03	0 per Logging Interval
23	30 août 2023 11:18:03	0 per Logging Interval
24	30 août 2023 11:21:03	0 per Logging Interval
25	30 août 2023 11:24:03	0 per Logging Interval
26	30 août 2023 11:27:03	0 per Logging Interval
27	30 août 2023 11:30:03	0 per Logging Interval
28	30 août 2023 11:33:03	0 per Logging Interval
29	30 août 2023 11:36:03	0 per Logging Interval
30	30 août 2023 11:39:03	0 per Logging Interval
31	30 août 2023 11:42:03	0 per Logging Interval
32	30 août 2023 11:45:03	0 per Logging Interval
33	30 août 2023 11:48:03	0 per Logging Interval
34	30 août 2023 11:51:03	0 per Logging Interval
35	30 août 2023 11:54:03	0 per Logging Interval
36	30 août 2023 11:57:03	0 per Logging Interval
37	30 août 2023 12:00:03	0 per Logging Interval
38	30 août 2023 12:03:03	0 per Logging Interval
39	30 août 2023 12:06:03	0 per Logging Interval
40	30 août 2023 12:09:03	0 per Logging Interval
41	30 août 2023 12:12:03	0 per Logging Interval
42	30 août 2023 12:15:03	0 per Logging Interval
43	30 août 2023 12:18:03	0 per Logging Interval
44	30 août 2023 12:21:03	0 per Logging Interval
45	30 août 2023 12:24:03	0 per Logging Interval
46	30 août 2023 12:27:03	0 per Logging Interval
47	30 août 2023 12:30:03	0 per Logging Interval
48	30 août 2023 12:33:03	0 per Logging Interval
49	30 août 2023 12:36:03	0 per Logging Interval
50	30 août 2023 12:39:03	0 per Logging Interval
51	30 août 2023 12:42:03	0 per Logging Interval
52	30 août 2023 12:45:03	0 per Logging Interval
53	30 août 2023 12:48:03	0 per Logging Interval
54	30 août 2023 12:51:03	0 per Logging Interval
55	30 août 2023 12:54:03	0 per Logging Interval
56	30 août 2023 12:57:03	0 per Logging Interval
57	30 août 2023 13:00:03	0 per Logging Interval
58	30 août 2023 13:03:03	0 per Logging Interval
59	30 août 2023 13:06:03	0 per Logging Interval
60	30 août 2023 13:09:03	0 per Logging Interval
61	30 août 2023 13:12:03	0 per Logging Interval
62	30 août 2023 13:15:03	0 per Logging Interval
63	30 août 2023 13:18:03	0 per Logging Interval
64	30 août 2023 13:21:03	0 per Logging Interval
65	30 août 2023 13:24:03	0 per Logging Interval
66	30 août 2023 13:27:03	0 per Logging Interval
67	30 août 2023 13:30:03	0 per Logging Interval
68	30 août 2023 13:33:03	0 per Logging Interval
69	30 août 2023 13:36:03	0 per Logging Interval
70	30 août 2023 13:39:03	0 per Logging Interval
71	30 août 2023 13:42:03	0 per Logging Interval
72	30 août 2023 13:45:03	0 per Logging Interval
73	30 août 2023 13:48:03	0 per Logging Interval
74	30 août 2023 13:51:03	0 per Logging Interval
75	30 août 2023 13:54:03	0 per Logging Interval
76	30 août 2023 13:57:03	0 per Logging Interval
77	30 août 2023 14:00:03	0 per Logging Interval
78	30 août 2023 14:03:03	0 per Logging Interval
79	30 août 2023 14:06:03	0 per Logging Interval
80	30 août 2023 14:09:03	0 per Logging Interval
81	30 août 2023 14:12:03	0 per Logging Interval
82	30 août 2023 14:15:03	0 per Logging Interval
83	30 août 2023 14:18:03	0 per Logging Interval
84	30 août 2023 14:21:03	0 per Logging Interval
85	30 août 2023 14:24:03	0 per Logging Interval
86	30 août 2023 14:27:03	0 per Logging Interval
87	30 août 2023 14:30:03	0 per Logging Interval
88	30 août 2023 14:33:03	0 per Logging Interval
89	30 août 2023 14:36:03	0 per Logging Interval
90	30 août 2023 14:39:03	0 per Logging Interval
91	30 août 2023 14:42:03	0 per Logging Interval
92	30 août 2023 14:45:03	0 per Logging Interval
93	30 août 2023 14:48:03	0 per Logging Interval
94	30 août 2023 14:51:03	0 per Logging Interval
95	30 août 2023 14:54:03	0 per Logging Interval
96	30 août 2023 14:57:03	0 per Logging Interval
97	30 août 2023 15:00:03	0 per Logging Interval
98	30 août 2023 15:03:03	0 per Logging Interval
99	30 août 2023 15:06:03	0 per Logging Interval
100	30 août 2023 15:09:03	0 per Logging Interval
101	30 août 2023 15:12:03	0 per Logging Interval
102	30 août 2023 15:15:03	0 per Logging Interval
103	30 août 2023 15:18:03	0 per Logging Interval
104	30 août 2023 15:21:03	0 per Logging Interval
105	30 août 2023 15:24:03	0 per Logging Interval
106	30 août 2023 15:27:03	0 per Logging Interval
107	30 août 2023 15:30:03	0 per Logging Interval
108	30 août 2023 15:33:03	0 per Logging Interval
109	30 août 2023 15:36:03	0 per Logging Interval
110	30 août 2023 15:39:03	0 per Logging Interval
111	30 août 2023 15:42:03	0 per Logging Interval
112	30 août 2023 15:45:03	0 per Logging Interval
113	30 août 2023 15:48:03	0 per Logging Interval
114	30 août 2023 15:51:03	0 per Logging Interval
115	30 août 2023 15:54:03	0 per Logging Interval
116	30 août 2023 15:57:03	0 per Logging Interval
117	30 août 2023 16:00:03	0 per Logging Interval
118	30 août 2023 16:03:03	0 per Logging Interval
119	30 août 2023 16:06:03	0 per Logging Interval
120	30 août 2023 16:09:03	0 per Logging Interval
121	30 août 2023 16:12:03	0 per Logging Interval
122	30 août 2023 16:15:03	0 per Logging Interval
123	30 août 2023 16:18:03	0 per Logging Interval
124	30 août 2023 16:21:03	0 per Logging Interval
125	30 août 2023 16:24:03	0 per Logging Interval
126	30 août 2023 16:27:03	0 per Logging Interval
127	30 août 2023 16:30:03	0 per Logging Interval
128	30 août 2023 16:33:03	0 per Logging Interval
129	30 août 2023 16:36:03	0 per Logging Interval
130	30 août 2023 16:39:03	0 per Logging Interval
131	30 août 2023 16:42:03	0 per Logging Interval
132	30 août 2023 16:45:03	0 per Logging Interval
133	30 août 2023 16:48:03	0 per Logging Interval
134	30 août 2023 16:51:03	0 per Logging Interval
135	30 août 2023 16:54:03	0 per Logging Interval
136	30 août 2023 16:57:03	0 per Logging Interval
137	30 août 2023 17:00:03	0 per Logging Interval
138	30 août 2023 17:03:03	0 per Logging Interval
139	30 août 2023 17:06:03	0 per Logging Interval
140	30 août 2023 17:09:03	0 per Logging Interval
141	30 août 2023 17:12:03	0 per Logging Interval
142	30 août 2023 17:15:03	0 per Logging Interval
143	30 août 2023 17:18:03	0 per Logging Interval
144	30 août 2023 17:21:03	0 per Logging Interval
145	30 août 2023 17:24:03	0 per Logging Interval
146	30 août 2023 17:27:03	0 per Logging Interval
147	30 août 2023 17:30:03	0 per Logging Interval
148	30 août 2023 17:33:03	0 per Logging Interval
149	30 août 2023 17:36:03	0 per Logging Interval
150	30 août 2023 17:39:03	0 per Logging Interval
151	30 août 2023 17:42:03	0 per Logging Interval
152	30 août 2023 17:45:03	0 per Logging Interval
153	30 août 2023 17:48:03	0 per Logging Interval
154	30 août 2023 17:51:03	0 per Logging Interval
155	30 août 2023 17:54:03	0 per Logging Interval
156	30 août 2023 17:57:03	0 per Logging Interval
157	30 août 2023 18:00:03	0 per Logging Interval
158	30 août 2023 18:03:03	0 per Logging Interval
159	30 août 2023 18:06:03	0 per Logging Interval
160	30 août 2023 18:09:03	0 per Logging Interval
161	30 août 2023 18:12:03	0 per Logging Interval
162	30 août 2023 18:15:03	0 per Logging Interval
163	30 août 2023 18:18:03	0 per Logging Interval
164	30 août 2023 18:21:03	0 per Logging Interval
165	30 août 2023 18:24:03	0 per Logging Interval
166	30 août 2023 18:27:03	0 per Logging Interval
167	30 août 2023 18:30:03	0 per Logging Interval
168	30 août 2023 18:33:03	0 per Logging Interval
169	30 août 2023 18:36:03	0 per Logging Interval
170	30 août 2023 18:39:03	0 per Logging Interval
171	30 août 2023 18:42:03	0 per Logging Interval
172	30 août 2023 18:45:03	0 per Logging Interval
173	30 août 2023 18:48:03	0 per Logging Interval
174	30 août 2023 18:51:03	0 per Logging Interval
175	30 août 2023 18:54:03	0 per Logging Interval
176	30 août 2023 18:57:03	0 per Logging Interval
177	30 août 2023 19:00:03	0 per Logging Interval
