	Horaire	1
S/N		743070
Type		TGC-0011
Description		RIPR
Propriété		Counts
13623	07 Dec 2022 08:09:39	0.0
13624	07 Dec 2022 08:12:39	0.0
13625	07 Dec 2022 08:15:39	0.0
13626	07 Dec 2022 08:18:39	0.0
13627	07 Dec 2022 08:21:39	0.0
13628	07 Dec 2022 08:24:39	0.0
13629	07 Dec 2022 08:27:39	0.0
13630	07 Dec 2022 08:30:39	0.0
13631	07 Dec 2022 08:33:39	0.0
13632	07 Dec 2022 08:36:39	0.0
13633	07 Dec 2022 08:39:39	0.0
13634	07 Dec 2022 08:42:39	0.0
13635	07 Dec 2022 08:45:39	0.0
13636	07 Dec 2022 08:48:39	0.0
13637	07 Dec 2022 08:51:39	0.0
13638	07 Dec 2022 08:54:39	0.0
13639	07 Dec 2022 08:57:39	0.0
13640	07 Dec 2022 09:00:39	0.0
13641	07 Dec 2022 09:03:39	0.0
13642	07 Dec 2022 09:06:39	0.0
13643	07 Dec 2022 09:09:39	0.0
13644	07 Dec 2022 09:12:39	0.0
13645	07 Dec 2022 09:15:39	0.0
13646	07 Dec 2022 09:18:39	0.0
13647	07 Dec 2022 09:21:39	0.0
13648	07 Dec 2022 09:24:39	0.0
13649	07 Dec 2022 09:27:39	0.0
13650	07 Dec 2022 09:30:39	0.0
13651	07 Dec 2022 09:33:39	0.0
13652	07 Dec 2022 09:36:39	0.0
13653	07 Dec 2022 09:39:39	0.0
13654	07 Dec 2022 09:42:39	0.0
13655	07 Dec 2022 09:45:39	0.0
13656	07 Dec 2022 09:48:39	0.0
13657	07 Dec 2022 09:51:39	0.0
13658	07 Dec 2022 09:54:39	0.0
13659	07 Dec 2022 09:57:39	0.0
13660	07 Dec 2022 10:00:39	0.0
13661	07 Dec 2022 10:03:39	0.0
13662	07 Dec 2022 10:06:39	0.0
13663	07 Dec 2022 10:09:39	0.0
13664	07 Dec 2022 10:12:39	0.0
13665	07 Dec 2022 10:15:39	0.0
13666	07 Dec 2022 10:18:39	0.0
13667	07 Dec 2022 10:21:39	0.0
13668	07 Dec 2022 10:24:39	0.0
13669	07 Dec 2022 10:27:39	0.0
13670	07 Dec 2022 10:30:39	0.0
13671	07 Dec 2022 10:33:39	0.0
13672	07 Dec 2022 10:36:39	0.0
13673	07 Dec 2022 10:39:39	0.0
13674	07 Dec 2022 10:42:39	0.0
13675	07 Dec 2022 10:45:39	0.0
13676	07 Dec 2022 10:48:39	0.0
13677	07 Dec 2022 10:51:39	0.0
13678	07 Dec 2022 10:54:39	0.0
13679	07 Dec 2022 10:57:39	0.0
13680	07 Dec 2022 11:00:39	0.0
13681	07 Dec 2022 11:03:39	0.0
13682	07 Dec 2022 11:06:39	0.0
13683	07 Dec 2022 11:09:39	0.0
13684	07 Dec 2022 11:12:39	0.0
13685	07 Dec 2022 11:15:39	0.0
13686	07 Dec 2022 11:18:39	0.0
13687	07 Dec 2022 11:21:39	0.0
13688	07 Dec 2022 11:24:39	0.0
13689	07 Dec 2022 11:27:39	0.0
13690	07 Dec 2022 11:30:39	0.0
13691	07 Dec 2022 11:33:39	0.0
13692	07 Dec 2022 11:36:39	0.0
13693	07 Dec 2022 11:39:39	0.0
13694	07 Dec 2022 11:42:39	0.0
13695	07 Dec 2022 11:45:39	0.0
13696	07 Dec 2022 11:48:39	0.0
13697	07 Dec 2022 11:51:39	0.0
13698	07 Dec 2022 11:54:39	0.0
13699	07 Dec 2022 11:57:39	0.0
13700	07 Dec 2022 12:00:39	0.0
13701	07 Dec 2022 12:03:39	0.0
13702	07 Dec 2022 12:06:39	0.0
13703	07 Dec 2022 12:09:39	0.0
13704	07 Dec 2022 12:12:39	0.0
13705	07 Dec 2022 12:15:39	0.0
13706	07 Dec 2022 12:18:39	0.0
13707	07 Dec 2022 12:21:39	0.0
13708	07 Dec 2022 12:24:39	0.0
13709	07 Dec 2022 12:27:39	0.0
13710	07 Dec 2022 12:30:39	0.0
13711	07 Dec 2022 12:33:39	0.0
13712	07 Dec 2022 12:36:39	0.0
13713	07 Dec 2022 12:39:39	0.0
13714	07 Dec 2022 12:42:39	0.0
13715	07 Dec 2022 12:45:39	0.0
13716	07 Dec 2022 12:48:39	0.0
