	Horaire	1
S/N		954900
Type		TGRF-4901-A
Description		PONT
Propriété		Count
1221	01 Sep 2023 22:12:03	0 per Logging Interval
1222	01 Sep 2023 22:15:03	0 per Logging Interval
1223	01 Sep 2023 22:18:03	0 per Logging Interval
1224	01 Sep 2023 22:21:03	0 per Logging Interval
1225	01 Sep 2023 22:24:03	0 per Logging Interval
1226	01 Sep 2023 22:27:03	0 per Logging Interval
1227	01 Sep 2023 22:30:03	0 per Logging Interval
1228	01 Sep 2023 22:33:03	0 per Logging Interval
1229	01 Sep 2023 22:36:03	0 per Logging Interval
1230	01 Sep 2023 22:39:03	0 per Logging Interval
1231	01 Sep 2023 22:42:03	0 per Logging Interval
1232	01 Sep 2023 22:45:03	0 per Logging Interval
1233	01 Sep 2023 22:48:03	0 per Logging Interval
1234	01 Sep 2023 22:51:03	0 per Logging Interval
1235	01 Sep 2023 22:54:03	0 per Logging Interval
1236	01 Sep 2023 22:57:03	0 per Logging Interval
1237	01 Sep 2023 23:00:03	0 per Logging Interval
1238	01 Sep 2023 23:03:03	0 per Logging Interval
1239	01 Sep 2023 23:06:03	0 per Logging Interval
1240	01 Sep 2023 23:09:03	0 per Logging Interval
1241	01 Sep 2023 23:12:03	0 per Logging Interval
1242	01 Sep 2023 23:15:03	0 per Logging Interval
1243	01 Sep 2023 23:18:03	0 per Logging Interval
1244	01 Sep 2023 23:21:03	0 per Logging Interval
1245	01 Sep 2023 23:24:03	0 per Logging Interval
1246	01 Sep 2023 23:27:03	0 per Logging Interval
1247	01 Sep 2023 23:30:03	0 per Logging Interval
1248	01 Sep 2023 23:33:03	0 per Logging Interval
1249	01 Sep 2023 23:36:03	0 per Logging Interval
1250	01 Sep 2023 23:39:03	0 per Logging Interval
1251	01 Sep 2023 23:42:03	0 per Logging Interval
1252	01 Sep 2023 23:45:03	0 per Logging Interval
1253	01 Sep 2023 23:48:03	0 per Logging Interval
1254	01 Sep 2023 23:51:03	0 per Logging Interval
1255	01 Sep 2023 23:54:03	0 per Logging Interval
1256	01 Sep 2023 23:57:03	0 per Logging Interval
1257	02 Sep 2023 00:00:03	0 per Logging Interval
1258	02 Sep 2023 00:03:03	0 per Logging Interval
1259	02 Sep 2023 00:06:03	0 per Logging Interval
1260	02 Sep 2023 00:09:03	0 per Logging Interval
1261	02 Sep 2023 00:12:03	0 per Logging Interval
1262	02 Sep 2023 00:15:03	0 per Logging Interval
1263	02 Sep 2023 00:18:03	0 per Logging Interval
1264	02 Sep 2023 00:21:03	0 per Logging Interval
1265	02 Sep 2023 00:24:03	0 per Logging Interval
1266	02 Sep 2023 00:27:03	0 per Logging Interval
1267	02 Sep 2023 00:30:03	0 per Logging Interval
1268	02 Sep 2023 00:33:03	0 per Logging Interval
1269	02 Sep 2023 00:36:03	0 per Logging Interval
1270	02 Sep 2023 00:39:03	0 per Logging Interval
1271	02 Sep 2023 00:42:03	0 per Logging Interval
1272	02 Sep 2023 00:45:03	0 per Logging Interval
1273	02 Sep 2023 00:48:03	0 per Logging Interval
1274	02 Sep 2023 00:51:03	0 per Logging Interval
1275	02 Sep 2023 00:54:03	0 per Logging Interval
1276	02 Sep 2023 00:57:03	0 per Logging Interval
1277	02 Sep 2023 01:00:03	0 per Logging Interval
1278	02 Sep 2023 01:03:03	0 per Logging Interval
1279	02 Sep 2023 01:06:03	0 per Logging Interval
1280	02 Sep 2023 01:09:03	0 per Logging Interval
1281	02 Sep 2023 01:12:03	0 per Logging Interval
1282	02 Sep 2023 01:15:03	0 per Logging Interval
1283	02 Sep 2023 01:18:03	0 per Logging Interval
1284	02 Sep 2023 01:21:03	0 per Logging Interval
1285	02 Sep 2023 01:24:03	0 per Logging Interval
1286	02 Sep 2023 01:27:03	0 per Logging Interval
1287	02 Sep 2023 01:30:03	0 per Logging Interval
1288	02 Sep 2023 01:33:03	0 per Logging Interval
1289	02 Sep 2023 01:36:03	0 per Logging Interval
1290	02 Sep 2023 01:39:03	0 per Logging Interval
1291	02 Sep 2023 01:42:03	0 per Logging Interval
1292	02 Sep 2023 01:45:03	0 per Logging Interval
1293	02 Sep 2023 01:48:03	0 per Logging Interval
1294	02 Sep 2023 01:51:03	0 per Logging Interval
1295	02 Sep 2023 01:54:03	0 per Logging Interval
1296	02 Sep 2023 01:57:03	0 per Logging Interval
1297	02 Sep 2023 02:00:03	0 per Logging Interval
1298	02 Sep 2023 02:03:03	0 per Logging Interval
1299	02 Sep 2023 02:06:03	0 per Logging Interval
1300	02 Sep 2023 02:09:03	0 per Logging Interval
1301	02 Sep 2023 02:12:03	0 per Logging Interval
1302	02 Sep 2023 02:15:03	0 per Logging Interval
1303	02 Sep 2023 02:18:03	0 per Logging Interval
1304	02 Sep 2023 02:21:03	0 per Logging Interval
1305	02 Sep 2023 02:24:03	0 per Logging Interval
1306	02 Sep 2023 02:27:03	0 per Logging Interval
1307	02 Sep 2023 02:30:03	0 per Logging Interval
1308	02 Sep 2023 02:33:03	0 per Logging Interval
1309	02 Sep 2023 02:36:03	0 per Logging Interval
1310	02 Sep 2023 02:39:03	0 per Logging Interval
1311	02 Sep 2023 02:42:03	0 per Logging Interval
1312	02 Sep 2023 02:45:03	0 per Logging Interval
1313	02 Sep 2023 02:48:03	0 per Logging Interval
1314	02 Sep 2023 02:51:03	0 per Logging Interval
1315	02 Sep 2023 02:54:03	0 per Logging Interval
1316	02 Sep 2023 02:57:03	0 per Logging Interval
1317	02 Sep 2023 03:00:03	0 per Logging Interval
1318	02 Sep 2023 03:03:03	0 per Logging Interval
1319	02 Sep 2023 03:06:03	0 per Logging Interval
1320	02 Sep 2023 03:09:03	0 per Logging Interval
1321	02 Sep 2023 03:12:03	0 per Logging Interval
1322	02 Sep 2023 03:15:03	0 per Logging Interval
1323	02 Sep 2023 03:18:03	0 per Logging Interval
1324	02 Sep 2023 03:21:03	0 per Logging Interval
1325	02 Sep 2023 03:24:03	0 per Logging Interval
1326	02 Sep 2023 03:27:03	0 per Logging Interval
1327	02 Sep 2023 03:30:03	0 per Logging Interval
1328	02 Sep 2023 03:33:03	0 per Logging Interval
1329	02 Sep 2023 03:36:03	0 per Logging Interval
1330	02 Sep 2023 03:39:03	0 per Logging Interval
1331	02 Sep 2023 03:42:03	0 per Logging Interval
1332	02 Sep 2023 03:45:03	0 per Logging Interval
1333	02 Sep 2023 03:48:03	0 per Logging Interval
1334	02 Sep 2023 03:51:03	0 per Logging Interval
1335	02 Sep 2023 03:54:03	0 per Logging Interval
1336	02 Sep 2023 03:57:03	0 per Logging Interval
1337	02 Sep 2023 04:00:03	0 per Logging Interval
1338	02 Sep 2023 04:03:03	0 per Logging Interval
1339	02 Sep 2023 04:06:03	0 per Logging Interval
1340	02 Sep 2023 04:09:03	0 per Logging Interval
1341	02 Sep 2023 04:12:03	0 per Logging Interval
1342	02 Sep 2023 04:15:03	0 per Logging Interval
1343	02 Sep 2023 04:18:03	0 per Logging Interval
1344	02 Sep 2023 04:21:03	0 per Logging Interval
1345	02 Sep 2023 04:24:03	0 per Logging Interval
1346	02 Sep 2023 04:27:03	0 per Logging Interval
1347	02 Sep 2023 04:30:03	0 per Logging Interval
1348	02 Sep 2023 04:33:03	0 per Logging Interval
1349	02 Sep 2023 04:36:03	0 per Logging Interval
1350	02 Sep 2023 04:39:03	0 per Logging Interval
1351	02 Sep 2023 04:42:03	0 per Logging Interval
1352	02 Sep 2023 04:45:03	0 per Logging Interval
1353	02 Sep 2023 04:48:03	0 per Logging Interval
1354	02 Sep 2023 04:51:03	0 per Logging Interval
1355	02 Sep 2023 04:54:03	0 per Logging Interval
1356	02 Sep 2023 04:57:03	0 per Logging Interval
1357	02 Sep 2023 05:00:03	0 per Logging Interval
1358	02 Sep 2023 05:03:03	0 per Logging Interval
1359	02 Sep 2023 05:06:03	0 per Logging Interval
1360	02 Sep 2023 05:09:03	0 per Logging Interval
1361	02 Sep 2023 05:12:03	0 per Logging Interval
1362	02 Sep 2023 05:15:03	0 per Logging Interval
1363	02 Sep 2023 05:18:03	0 per Logging Interval
1364	02 Sep 2023 05:21:03	0 per Logging Interval
1365	02 Sep 2023 05:24:03	0 per Logging Interval
1366	02 Sep 2023 05:27:03	0 per Logging Interval
1367	02 Sep 2023 05:30:03	0 per Logging Interval
1368	02 Sep 2023 05:33:03	0 per Logging Interval
1369	02 Sep 2023 05:36:03	0 per Logging Interval
1370	02 Sep 2023 05:39:03	0 per Logging Interval
1371	02 Sep 2023 05:42:03	0 per Logging Interval
1372	02 Sep 2023 05:45:03	0 per Logging Interval
1373	02 Sep 2023 05:48:03	0 per Logging Interval
