	Horaire	1
S/N		965380
Type		TGC-0011
Description		VCLE
Propriété		Counts
1	1 mars 2023 07:48:27	0.0
2	1 mars 2023 07:51:27	0.0
3	1 mars 2023 07:54:27	0.0
4	1 mars 2023 07:57:27	0.0
5	1 mars 2023 08:00:27	0.0
6	1 mars 2023 08:03:27	0.0
7	1 mars 2023 08:06:27	0.0
8	1 mars 2023 08:09:27	0.0
9	1 mars 2023 08:12:27	0.0
10	1 mars 2023 08:15:27	0.0
11	1 mars 2023 08:18:27	0.0
12	1 mars 2023 08:21:27	0.0
13	1 mars 2023 08:24:27	0.0
14	1 mars 2023 08:27:27	0.0
15	1 mars 2023 08:30:27	0.0
16	1 mars 2023 08:33:27	0.0
17	1 mars 2023 08:36:27	0.0
18	1 mars 2023 08:39:27	0.0
19	1 mars 2023 08:42:27	0.0
20	1 mars 2023 08:45:27	0.0
21	1 mars 2023 08:48:27	0.0
22	1 mars 2023 08:51:27	0.0
23	1 mars 2023 08:54:27	0.0
24	1 mars 2023 08:57:27	0.0
25	1 mars 2023 09:00:27	0.0
26	1 mars 2023 09:03:27	0.0
27	1 mars 2023 09:06:27	0.0
28	1 mars 2023 09:09:27	0.0
29	1 mars 2023 09:12:27	0.0
30	1 mars 2023 09:15:27	0.0
31	1 mars 2023 09:18:27	0.0
32	1 mars 2023 09:21:27	0.0
33	1 mars 2023 09:24:27	0.0
34	1 mars 2023 09:27:27	0.0
35	1 mars 2023 09:30:27	0.0
36	1 mars 2023 09:33:27	0.0
37	1 mars 2023 09:36:27	0.0
38	1 mars 2023 09:39:27	0.0
39	1 mars 2023 09:42:27	0.0
40	1 mars 2023 09:45:27	0.0
41	1 mars 2023 09:48:27	0.0
42	1 mars 2023 09:51:27	0.0
43	1 mars 2023 09:54:27	0.0
44	1 mars 2023 09:57:27	0.0
45	1 mars 2023 10:00:27	0.0
46	1 mars 2023 10:03:27	0.0
47	1 mars 2023 10:06:27	0.0
48	1 mars 2023 10:09:27	0.0
49	1 mars 2023 10:12:27	0.0
50	1 mars 2023 10:15:27	0.0
51	1 mars 2023 10:18:27	0.0
52	1 mars 2023 10:21:27	0.0
53	1 mars 2023 10:24:27	0.0
