created_at,entry_id,field1,field2,field3,field5,latitude,longitude,elevation,status
2025-09-06T09:43:40+00:00,1153,97.0,65.0,19.0,0.0,,,,
2025-09-06T09:46:40+00:00,1154,97.0,60.0,18.7,0.0,,,,
2025-09-06T09:49:40+00:00,1155,97.0,59.0,18.8,0.0,,,,
2025-09-06T09:52:40+00:00,1156,97.0,61.0,18.7,0.0,,,,
2025-09-06T10:01:40+00:00,1157,97.0,62.0,19.4,0.0,,,,
2025-09-06T10:04:40+00:00,1158,97.0,57.0,19.6,0.0,,,,
2025-09-06T10:16:40+00:00,1159,97.0,64.0,20.3,0.0,,,,
2025-09-06T10:22:40+00:00,1160,97.0,62.0,20.7,0.0,,,,
2025-09-06T10:34:40+00:00,1161,97.0,55.5,21.3,0.0,,,,
2025-09-06T10:37:40+00:00,1162,97.0,52.5,21.5,0.0,,,,
2025-09-06T10:40:40+00:00,1163,97.0,54.5,21.1,0.0,,,,
2025-09-06T10:43:40+00:00,1164,97.0,55.5,20.9,0.0,,,,
2025-09-06T10:46:40+00:00,1165,97.0,52.5,21.2,0.0,,,,
2025-09-06T10:58:40+00:00,1166,97.0,61.0,21.1,0.0,,,,
2025-09-06T11:01:40+00:00,1167,97.0,57.0,21.3,0.0,,,,
2025-09-06T11:04:40+00:00,1168,97.0,62.5,21.6,0.0,,,,
2025-09-06T11:07:40+00:00,1169,97.0,55.5,22.3,0.0,,,,
2025-09-06T11:10:40+00:00,1170,97.0,59.5,22.7,0.0,,,,
2025-09-06T11:13:40+00:00,1171,97.0,53.5,22.5,0.0,,,,
2025-09-06T11:16:40+00:00,1172,97.0,52.0,22.2,0.0,,,,
2025-09-06T11:19:40+00:00,1173,97.0,53.5,21.9,0.0,,,,
2025-09-06T11:22:40+00:00,1174,97.0,57.0,22.1,0.0,,,,
2025-09-06T11:31:40+00:00,1175,97.0,54.0,22.3,0.0,,,,
2025-09-06T11:37:40+00:00,1176,97.0,55.0,22.3,0.0,,,,
2025-09-06T11:40:40+00:00,1177,97.0,58.5,22.4,0.0,,,,
2025-09-06T11:46:40+00:00,1178,97.0,55.0,22.7,0.0,,,,
2025-09-06T11:49:40+00:00,1179,97.0,55.5,22.9,0.0,,,,
2025-09-06T11:52:40+00:00,1180,97.0,54.5,23.0,0.0,,,,
2025-09-06T11:55:40+00:00,1181,97.0,58.0,23.2,0.0,,,,
2025-09-06T11:58:40+00:00,1182,97.0,56.0,23.2,0.0,,,,
2025-09-06T12:04:40+00:00,1183,97.0,54.5,22.9,0.0,,,,
2025-09-06T12:07:40+00:00,1184,97.0,55.0,22.7,0.0,,,,
2025-09-06T12:10:40+00:00,1185,97.0,54.0,22.6,0.0,,,,
2025-09-06T12:13:40+00:00,1186,97.0,55.0,22.2,0.0,,,,
2025-09-06T12:19:40+00:00,1187,97.0,53.5,22.9,0.0,,,,
2025-09-06T12:25:40+00:00,1188,97.0,56.0,22.6,0.0,,,,
2025-09-06T12:28:40+00:00,1189,97.0,62.0,22.5,0.0,,,,
2025-09-06T12:31:40+00:00,1190,97.0,54.5,22.8,0.0,,,,
2025-09-06T12:34:40+00:00,1191,97.0,55.0,22.8,0.0,,,,
2025-09-06T12:37:40+00:00,1192,97.0,55.5,23.4,0.0,,,,
2025-09-06T12:40:40+00:00,1193,97.0,51.5,23.2,0.0,,,,
2025-09-06T12:43:40+00:00,1194,97.0,52.5,23.1,0.0,,,,
2025-09-06T12:46:40+00:00,1195,97.0,54.5,23.5,0.0,,,,
2025-09-06T12:52:40+00:00,1196,97.0,54.0,23.5,0.0,,,,
2025-09-06T12:58:40+00:00,1197,97.0,53.5,24.1,0.0,,,,
2025-09-06T13:01:40+00:00,1198,97.0,55.0,24.3,0.0,,,,
2025-09-06T13:04:40+00:00,1199,97.0,49.0,24.6,0.0,,,,
2025-09-06T13:07:40+00:00,1200,97.0,50.5,24.2,0.0,,,,
2025-09-06T13:10:40+00:00,1201,97.0,50.5,24.2,0.0,,,,
2025-09-06T13:13:40+00:00,1202,97.0,51.0,24.4,0.0,,,,
2025-09-06T13:22:40+00:00,1203,97.0,53.5,24.8,0.0,,,,
2025-09-06T13:28:40+00:00,1204,97.0,52.5,25.7,0.0,,,,
2025-09-06T13:31:40+00:00,1205,97.0,44.5,25.6,0.0,,,,
2025-09-06T13:34:40+00:00,1206,97.0,51.0,25.6,0.0,,,,
2025-09-06T13:40:40+00:00,1207,97.0,53.5,25.8,0.0,,,,
2025-09-06T13:46:40+00:00,1208,97.0,48.5,24.8,0.0,,,,
2025-09-06T13:49:40+00:00,1209,97.0,53.5,25.1,0.0,,,,
2025-09-06T13:52:40+00:00,1210,97.0,51.0,25.6,0.0,,,,
2025-09-06T13:55:40+00:00,1211,97.0,51.0,25.7,0.0,,,,
2025-09-06T13:58:40+00:00,1212,97.0,51.5,25.6,0.0,,,,
2025-09-06T14:01:40+00:00,1213,97.0,50.5,25.5,0.0,,,,
2025-09-06T14:04:40+00:00,1214,97.0,48.0,25.7,0.0,,,,
2025-09-06T14:07:40+00:00,1215,97.0,48.5,25.5,0.0,,,,
2025-09-06T14:13:40+00:00,1216,97.0,48.0,25.6,0.0,,,,
2025-09-06T14:16:40+00:00,1217,97.0,47.0,25.3,0.0,,,,
2025-09-06T14:19:40+00:00,1218,97.0,49.5,25.4,0.0,,,,
2025-09-06T14:28:40+00:00,1219,97.0,48.5,25.5,0.0,,,,
2025-09-06T14:34:40+00:00,1220,97.0,48.0,25.9,0.0,,,,
2025-09-06T14:37:40+00:00,1221,97.0,46.5,26.3,0.0,,,,
2025-09-06T14:43:40+00:00,1222,97.0,46.5,25.9,0.0,,,,
2025-09-06T14:52:40+00:00,1223,97.0,45.0,25.8,0.0,,,,
2025-09-06T15:01:40+00:00,1224,97.0,47.0,26.3,0.0,,,,
2025-09-06T15:04:40+00:00,1225,97.0,48.0,26.5,0.0,,,,
2025-09-06T15:07:40+00:00,1226,97.0,47.5,27.2,0.0,,,,
2025-09-06T15:16:40+00:00,1227,97.0,46.5,26.1,0.0,,,,
2025-09-06T15:19:40+00:00,1228,97.0,47.0,26.4,0.0,,,,
2025-09-06T15:22:40+00:00,1229,97.0,45.5,26.3,0.0,,,,
2025-09-06T15:25:40+00:00,1230,97.0,48.0,26.7,0.0,,,,
2025-09-06T15:28:40+00:00,1231,97.0,44.0,27.4,0.0,,,,
2025-09-06T15:31:39+00:00,1232,97.0,44.5,26.9,0.0,,,,
2025-09-06T15:40:39+00:00,1233,97.0,48.5,26.5,0.0,,,,
2025-09-06T15:52:39+00:00,1234,97.0,45.0,26.9,0.0,,,,
2025-09-06T15:55:39+00:00,1235,97.0,46.0,26.9,0.0,,,,
2025-09-06T16:01:39+00:00,1236,97.0,48.5,25.8,0.0,,,,
2025-09-06T16:04:39+00:00,1237,97.0,48.0,25.4,0.0,,,,
2025-09-06T16:07:39+00:00,1238,97.0,51.5,25.2,0.0,,,,
2025-09-06T16:16:39+00:00,1239,97.0,50.0,24.1,0.0,,,,
2025-09-06T16:19:39+00:00,1240,97.0,52.0,23.1,0.0,,,,
2025-09-06T16:28:39+00:00,1241,97.0,56.5,21.7,0.0,,,,
2025-09-06T16:31:39+00:00,1242,97.0,56.0,21.5,0.0,,,,
2025-09-06T16:40:39+00:00,1243,97.0,57.0,20.4,0.0,,,,
2025-09-06T16:43:39+00:00,1244,97.0,59.5,19.7,0.0,,,,
2025-09-06T16:46:39+00:00,1245,97.0,62.0,19.2,0.0,,,,
2025-09-06T16:49:39+00:00,1246,97.0,63.5,18.9,0.0,,,,
2025-09-06T16:52:39+00:00,1247,97.0,64.0,18.6,0.0,,,,
2025-09-06T16:55:39+00:00,1248,97.0,66.5,18.5,0.0,,,,
2025-09-06T16:58:39+00:00,1249,97.0,64.5,18.5,0.0,,,,
2025-09-06T17:01:39+00:00,1250,97.0,65.0,18.6,0.0,,,,
2025-09-06T17:07:39+00:00,1251,97.0,65.5,18.2,0.0,,,,
2025-09-06T17:13:39+00:00,1252,97.0,68.0,17.5,0.0,,,,
2025-09-06T17:16:39+00:00,1253,97.0,69.0,17.1,0.0,,,,
2025-09-06T17:19:39+00:00,1254,97.0,70.5,16.8,0.0,,,,
2025-09-06T17:22:39+00:00,1255,97.0,72.0,16.5,0.0,,,,
2025-09-06T17:28:39+00:00,1256,97.0,74.0,16.2,0.0,,,,
2025-09-06T17:31:39+00:00,1257,97.0,75.0,16.0,0.0,,,,
2025-09-06T17:37:39+00:00,1258,97.0,76.0,15.6,0.0,,,,
2025-09-06T17:40:39+00:00,1259,97.0,77.5,15.5,0.0,,,,
2025-09-06T17:52:39+00:00,1260,97.0,80.5,14.8,0.0,,,,
2025-09-06T17:55:39+00:00,1261,97.0,81.0,14.6,0.0,,,,
2025-09-06T18:04:39+00:00,1262,97.0,83.0,14.3,0.0,,,,
2025-09-06T18:07:39+00:00,1263,97.0,83.5,14.2,0.0,,,,
2025-09-06T18:16:39+00:00,1264,97.0,84.0,13.9,0.0,,,,
2025-09-06T18:25:39+00:00,1265,97.0,84.5,13.7,0.0,,,,
2025-09-06T18:28:39+00:00,1266,97.0,84.0,13.7,0.0,,,,
2025-09-06T18:31:39+00:00,1267,97.0,85.0,13.6,0.0,,,,
2025-09-06T18:34:39+00:00,1268,97.0,85.0,13.5,0.0,,,,
2025-09-06T18:37:39+00:00,1269,97.0,85.5,13.5,0.0,,,,
2025-09-06T18:40:39+00:00,1270,97.0,85.5,13.5,0.0,,,,
2025-09-06T18:43:39+00:00,1271,97.0,85.0,13.5,0.0,,,,
2025-09-06T18:49:39+00:00,1272,97.0,85.0,13.5,0.0,,,,
2025-09-06T18:52:39+00:00,1273,97.0,84.5,13.4,0.0,,,,
2025-09-06T19:04:39+00:00,1274,97.0,83.5,13.4,0.0,,,,
2025-09-06T19:07:39+00:00,1275,97.0,83.5,13.4,0.0,,,,
2025-09-06T19:19:39+00:00,1276,97.0,83.0,13.6,0.0,,,,
2025-09-06T19:22:39+00:00,1277,97.0,83.5,13.4,0.0,,,,
2025-09-06T19:34:39+00:00,1278,97.0,84.5,13.4,0.0,,,,
2025-09-06T19:40:39+00:00,1279,97.0,84.5,13.3,0.0,,,,
2025-09-06T19:43:39+00:00,1280,97.0,84.5,13.4,0.0,,,,
2025-09-06T19:46:39+00:00,1281,97.0,84.5,13.3,0.0,,,,
2025-09-06T19:49:39+00:00,1282,97.0,84.0,13.4,0.0,,,,
2025-09-06T19:52:39+00:00,1283,97.0,84.5,13.3,0.0,,,,
2025-09-06T19:55:39+00:00,1284,97.0,84.5,13.4,0.0,,,,
2025-09-06T19:58:39+00:00,1285,97.0,84.5,13.1,0.0,,,,
2025-09-06T20:01:39+00:00,1286,97.0,85.0,13.2,0.0,,,,
2025-09-06T20:04:39+00:00,1287,97.0,85.5,13.1,0.0,,,,
2025-09-06T20:13:39+00:00,1288,97.0,86.0,13.0,0.0,,,,
2025-09-06T20:16:39+00:00,1289,97.0,86.5,13.0,0.0,,,,
2025-09-06T20:19:39+00:00,1290,97.0,87.0,12.9,0.0,,,,
2025-09-06T20:22:39+00:00,1291,97.0,87.0,12.8,0.0,,,,
2025-09-06T20:28:39+00:00,1292,97.0,88.5,12.8,0.0,,,,
2025-09-06T20:31:39+00:00,1293,97.0,88.5,12.8,0.0,,,,
2025-09-06T20:37:39+00:00,1294,97.0,89.5,12.5,0.0,,,,
2025-09-06T20:40:39+00:00,1295,97.0,89.5,12.6,0.0,,,,
2025-09-06T20:43:39+00:00,1296,97.0,90.0,12.5,0.0,,,,
2025-09-06T20:46:39+00:00,1297,97.0,90.5,12.4,0.0,,,,
2025-09-06T20:52:39+00:00,1298,97.0,91.0,12.4,0.0,,,,
2025-09-06T20:55:39+00:00,1299,97.0,91.5,12.4,0.0,,,,
2025-09-06T21:04:39+00:00,1300,97.0,93.0,12.1,0.0,,,,
2025-09-06T21:07:39+00:00,1301,97.0,93.5,12.1,0.0,,,,
2025-09-06T21:16:39+00:00,1302,97.0,94.5,12.2,0.0,,,,
2025-09-06T21:19:39+00:00,1303,97.0,94.0,12.2,0.0,,,,
2025-09-06T21:25:39+00:00,1304,97.0,94.0,12.1,0.0,,,,
2025-09-06T21:28:39+00:00,1305,97.0,94.5,12.1,0.0,,,,
2025-09-06T21:31:39+00:00,1306,97.0,94.5,12.0,0.0,,,,
2025-09-06T21:34:39+00:00,1307,97.0,94.5,12.2,0.0,,,,
2025-09-06T21:37:39+00:00,1308,97.0,94.5,12.3,0.0,,,,
2025-09-06T21:40:39+00:00,1309,97.0,94.0,12.3,0.0,,,,
2025-09-06T21:55:39+00:00,1310,97.0,95.5,11.7,0.0,,,,
2025-09-06T21:58:39+00:00,1311,97.0,95.5,11.7,0.0,,,,
2025-09-06T22:04:39+00:00,1312,97.0,95.5,11.9,0.0,,,,
2025-09-06T22:07:39+00:00,1313,97.0,95.5,11.9,0.0,,,,
2025-09-06T22:10:39+00:00,1314,97.0,95.5,11.7,0.0,,,,
2025-09-06T22:16:39+00:00,1315,97.0,96.0,11.6,0.0,,,,
2025-09-06T22:19:39+00:00,1316,97.0,96.0,11.5,0.0,,,,
2025-09-06T22:22:39+00:00,1317,97.0,96.5,11.5,0.0,,,,
2025-09-06T22:28:39+00:00,1318,97.0,97.0,11.4,0.0,,,,
2025-09-06T22:34:39+00:00,1319,97.0,97.0,11.2,0.0,,,,
2025-09-06T22:37:39+00:00,1320,97.0,97.5,11.3,0.0,,,,
2025-09-06T22:40:39+00:00,1321,97.0,97.5,11.1,0.0,,,,
2025-09-06T22:43:39+00:00,1322,97.0,97.5,10.9,0.0,,,,
2025-09-06T22:46:39+00:00,1323,97.0,97.5,10.7,0.0,,,,
2025-09-06T22:52:39+00:00,1324,97.0,97.5,10.6,0.0,,,,
2025-09-06T22:55:39+00:00,1325,97.0,97.5,10.6,0.0,,,,
2025-09-06T22:58:39+00:00,1326,97.0,98.0,10.6,0.0,,,,
2025-09-06T23:01:39+00:00,1327,97.0,98.0,10.7,0.0,,,,
2025-09-06T23:04:39+00:00,1328,97.0,98.0,10.5,0.0,,,,
2025-09-06T23:07:39+00:00,1329,97.0,98.0,10.4,0.0,,,,
2025-09-06T23:10:39+00:00,1330,97.0,98.0,10.3,0.0,,,,
2025-09-06T23:13:39+00:00,1331,97.0,98.5,10.4,0.0,,,,
2025-09-06T23:16:39+00:00,1332,97.0,98.5,10.5,0.0,,,,
2025-09-06T23:19:39+00:00,1333,97.0,98.5,10.5,0.0,,,,
2025-09-06T23:22:39+00:00,1334,97.0,98.5,10.5,0.0,,,,
2025-09-06T23:25:39+00:00,1335,97.0,98.5,10.4,0.0,,,,
2025-09-06T23:28:39+00:00,1336,97.0,98.5,10.4,0.0,,,,
2025-09-06T23:34:39+00:00,1337,97.0,98.5,10.5,0.0,,,,
2025-09-06T23:37:39+00:00,1338,97.0,99.0,10.4,0.0,,,,
2025-09-06T23:40:39+00:00,1339,97.0,98.5,10.1,0.0,,,,
2025-09-06T23:43:39+00:00,1340,97.0,98.5,10.0,0.0,,,,
2025-09-06T23:46:39+00:00,1341,97.0,98.5,9.9,0.0,,,,
2025-09-06T23:49:39+00:00,1342,97.0,98.5,9.7,0.0,,,,
2025-09-06T23:52:39+00:00,1343,97.0,99.0,9.8,0.0,,,,
2025-09-06T23:55:39+00:00,1344,97.0,99.0,9.8,0.0,,,,
2025-09-07T00:01:39+00:00,1345,97.0,99.0,9.7,0.0,,,,
2025-09-07T00:10:39+00:00,1346,97.0,99.0,9.5,0.0,,,,
2025-09-07T00:13:39+00:00,1347,97.0,99.0,9.5,0.0,,,,
2025-09-07T00:19:39+00:00,1348,97.0,99.0,9.5,0.0,,,,
2025-09-07T00:22:39+00:00,1349,97.0,99.0,9.4,0.0,,,,
2025-09-07T00:25:39+00:00,1350,97.0,99.0,9.5,0.0,,,,
2025-09-07T00:28:39+00:00,1351,97.0,99.0,9.6,0.0,,,,
2025-09-07T00:31:39+00:00,1352,97.0,99.0,9.6,0.0,,,,
2025-09-07T00:34:39+00:00,1353,97.0,99.0,9.8,0.0,,,,
2025-09-07T00:37:39+00:00,1354,97.0,99.0,9.8,0.0,,,,
2025-09-07T00:40:39+00:00,1355,97.0,99.5,10.0,0.0,,,,
2025-09-07T00:52:39+00:00,1356,97.0,99.5,10.2,0.0,,,,
2025-09-07T00:55:39+00:00,1357,97.0,99.5,10.3,0.0,,,,
2025-09-07T00:58:39+00:00,1358,97.0,99.5,10.1,0.0,,,,
2025-09-07T01:01:39+00:00,1359,97.0,99.5,9.8,0.0,,,,
2025-09-07T01:04:39+00:00,1360,97.0,99.5,9.6,0.0,,,,
2025-09-07T01:07:39+00:00,1361,97.0,99.5,9.6,0.0,,,,
2025-09-07T01:10:39+00:00,1362,97.0,99.5,9.5,0.0,,,,
2025-09-07T01:16:39+00:00,1363,97.0,99.5,10.0,0.0,,,,
2025-09-07T01:19:39+00:00,1364,97.0,99.5,9.9,0.0,,,,
2025-09-07T01:22:39+00:00,1365,97.0,99.5,9.8,0.0,,,,
2025-09-07T01:25:39+00:00,1366,97.0,99.5,9.9,0.0,,,,
2025-09-07T01:28:39+00:00,1367,97.0,99.5,9.8,0.0,,,,
2025-09-07T01:31:39+00:00,1368,97.0,99.5,9.7,0.0,,,,
2025-09-07T01:34:39+00:00,1369,97.0,99.5,9.9,0.0,,,,
2025-09-07T01:37:39+00:00,1370,97.0,99.5,9.7,0.0,,,,
2025-09-07T01:40:39+00:00,1371,97.0,99.5,9.5,0.0,,,,
2025-09-07T01:43:39+00:00,1372,97.0,99.5,9.6,0.0,,,,
2025-09-07T01:46:39+00:00,1373,97.0,99.5,9.6,0.0,,,,
2025-09-07T01:49:39+00:00,1374,97.0,99.5,9.8,0.0,,,,
2025-09-07T01:52:39+00:00,1375,97.0,99.5,9.9,0.0,,,,
2025-09-07T01:55:39+00:00,1376,97.0,99.5,10.0,0.0,,,,
2025-09-07T01:58:39+00:00,1377,97.0,99.5,9.8,0.0,,,,
2025-09-07T02:04:39+00:00,1378,97.0,99.5,9.3,0.0,,,,
2025-09-07T02:07:39+00:00,1379,97.0,99.5,9.4,0.0,,,,
2025-09-07T02:10:39+00:00,1380,97.0,99.5,9.4,0.0,,,,
2025-09-07T02:13:39+00:00,1381,97.0,99.5,9.5,0.0,,,,
2025-09-07T02:16:39+00:00,1382,97.0,99.5,9.6,0.0,,,,
2025-09-07T02:25:39+00:00,1383,97.0,99.5,10.0,0.0,,,,
2025-09-07T02:31:39+00:00,1384,97.0,99.5,10.3,0.0,,,,
2025-09-07T02:37:39+00:00,1385,97.0,99.5,10.7,0.0,,,,
2025-09-07T02:40:39+00:00,1386,97.0,99.5,10.9,0.0,,,,
2025-09-07T02:43:39+00:00,1387,97.0,100.0,11.0,0.0,,,,
2025-09-07T02:46:39+00:00,1388,97.0,99.5,11.2,0.0,,,,
2025-09-07T02:52:39+00:00,1389,97.0,99.5,11.2,0.0,,,,
2025-09-07T02:55:39+00:00,1390,97.0,99.5,11.3,0.0,,,,
2025-09-07T02:58:39+00:00,1391,97.0,99.5,11.4,0.0,,,,
2025-09-07T03:04:39+00:00,1392,97.0,99.5,11.3,0.0,,,,
2025-09-07T03:07:39+00:00,1393,97.0,99.5,11.1,0.0,,,,
2025-09-07T03:10:39+00:00,1394,97.0,99.5,10.9,0.0,,,,
2025-09-07T03:13:39+00:00,1395,97.0,100.0,10.7,0.0,,,,
2025-09-07T03:19:39+00:00,1396,97.0,99.5,10.4,0.0,,,,
2025-09-07T03:22:39+00:00,1397,97.0,100.0,10.4,0.0,,,,
2025-09-07T03:25:39+00:00,1398,97.0,99.5,10.2,0.0,,,,
2025-09-07T03:28:39+00:00,1399,97.0,99.5,10.2,0.0,,,,
2025-09-07T03:31:39+00:00,1400,97.0,99.5,10.1,0.0,,,,
2025-09-07T03:43:39+00:00,1401,97.0,99.5,9.8,0.0,,,,
2025-09-07T03:46:39+00:00,1402,97.0,100.0,9.8,0.0,,,,
2025-09-07T03:49:39+00:00,1403,97.0,100.0,9.8,0.0,,,,
2025-09-07T03:52:39+00:00,1404,97.0,99.5,9.9,0.0,,,,
2025-09-07T04:01:39+00:00,1405,97.0,99.5,9.6,0.0,,,,
2025-09-07T04:04:39+00:00,1406,97.0,100.0,9.5,0.0,,,,
2025-09-07T04:07:39+00:00,1407,97.0,99.5,9.6,0.0,,,,
2025-09-07T04:13:39+00:00,1408,97.0,100.0,9.4,0.0,,,,
2025-09-07T04:16:39+00:00,1409,97.0,100.0,9.5,0.0,,,,
2025-09-07T04:22:39+00:00,1410,97.0,100.0,9.6,0.0,,,,
2025-09-07T04:28:39+00:00,1411,97.0,100.0,9.7,0.0,,,,
2025-09-07T04:31:39+00:00,1412,97.0,100.0,9.9,0.0,,,,
2025-09-07T04:34:39+00:00,1413,97.0,100.0,9.8,0.0,,,,
2025-09-07T04:37:39+00:00,1414,97.0,100.0,9.7,0.0,,,,
2025-09-07T04:40:39+00:00,1415,97.0,100.0,9.5,0.0,,,,
2025-09-07T04:43:39+00:00,1416,97.0,100.0,9.4,0.0,,,,
2025-09-07T04:46:39+00:00,1417,97.0,100.0,9.3,0.0,,,,
2025-09-07T04:49:39+00:00,1418,97.0,100.0,9.4,0.0,,,,
2025-09-07T04:52:39+00:00,1419,97.0,100.0,9.6,0.0,,,,
2025-09-07T05:01:39+00:00,1420,97.0,100.0,9.5,0.0,,,,
2025-09-07T05:04:39+00:00,1421,97.0,100.0,9.4,0.0,,,,
2025-09-07T05:07:39+00:00,1422,97.0,100.0,9.4,0.0,,,,
2025-09-07T05:16:39+00:00,1423,97.0,100.0,9.3,0.0,,,,
2025-09-07T05:19:39+00:00,1424,97.0,100.0,9.3,0.0,,,,
2025-09-07T05:22:39+00:00,1425,97.0,100.0,9.3,0.0,,,,
2025-09-07T05:28:38+00:00,1426,97.0,100.0,9.4,0.0,,,,
2025-09-07T05:31:38+00:00,1427,97.0,100.0,9.4,0.0,,,,
2025-09-07T05:34:38+00:00,1428,97.0,100.0,9.4,0.0,,,,
2025-09-07T05:37:38+00:00,1429,97.0,100.0,9.5,0.0,,,,
2025-09-07T05:40:38+00:00,1430,97.0,100.0,9.6,0.0,,,,
2025-09-07T05:43:38+00:00,1431,97.0,100.0,9.8,0.0,,,,
2025-09-07T05:49:38+00:00,1432,97.0,100.0,9.9,0.0,,,,
2025-09-07T05:52:38+00:00,1433,97.0,100.0,10.1,0.0,,,,
2025-09-07T05:55:38+00:00,1434,97.0,100.0,10.0,0.0,,,,
2025-09-07T06:04:38+00:00,1435,97.0,100.0,10.5,0.0,,,,
2025-09-07T06:16:38+00:00,1436,97.0,100.0,11.1,0.0,,,,
2025-09-07T06:19:38+00:00,1437,97.0,100.0,11.3,0.0,,,,
2025-09-07T06:22:38+00:00,1438,97.0,100.0,11.5,0.0,,,,
2025-09-07T06:28:38+00:00,1439,97.0,100.0,11.7,0.0,,,,
2025-09-07T06:37:38+00:00,1440,97.0,100.0,12.2,0.0,,,,
2025-09-07T06:40:38+00:00,1441,97.0,100.0,12.5,0.0,,,,
2025-09-07T06:43:38+00:00,1442,97.0,100.0,12.6,0.0,,,,
2025-09-07T06:49:38+00:00,1443,97.0,100.0,12.8,0.0,,,,
2025-09-07T06:52:38+00:00,1444,97.0,100.0,13.0,0.0,,,,
2025-09-07T06:55:38+00:00,1445,97.0,100.0,13.2,0.0,,,,
2025-09-07T07:01:38+00:00,1446,97.0,100.0,13.0,0.0,,,,
2025-09-07T07:04:38+00:00,1447,97.0,100.0,13.1,0.0,,,,
2025-09-07T07:07:38+00:00,1448,97.0,100.0,13.4,0.0,,,,
2025-09-07T07:10:38+00:00,1449,97.0,100.0,13.4,0.0,,,,
2025-09-07T07:13:38+00:00,1450,97.0,100.0,13.4,0.0,,,,
2025-09-07T07:16:38+00:00,1451,97.0,100.0,13.4,0.0,,,,
2025-09-07T07:19:38+00:00,1452,97.0,100.0,13.4,0.0,,,,
2025-09-07T07:25:38+00:00,1453,97.0,100.0,13.7,0.0,,,,
2025-09-07T07:28:38+00:00,1454,97.0,100.0,13.9,0.0,,,,
2025-09-07T07:31:38+00:00,1455,97.0,100.0,14.0,0.0,,,,
2025-09-07T07:34:38+00:00,1456,97.0,100.0,14.3,0.0,,,,
2025-09-07T07:37:38+00:00,1457,97.0,100.0,14.5,0.0,,,,
2025-09-07T07:40:38+00:00,1458,97.0,100.0,14.7,0.0,,,,
2025-09-07T07:43:38+00:00,1459,97.0,100.0,14.8,0.0,,,,
2025-09-07T07:46:38+00:00,1460,97.0,100.0,15.2,0.0,,,,
2025-09-07T07:52:38+00:00,1461,97.0,100.0,15.5,0.0,,,,
2025-09-07T08:04:38+00:00,1462,97.0,100.0,16.2,0.0,,,,
2025-09-07T08:16:38+00:00,1463,97.0,98.5,17.3,0.0,,,,
2025-09-07T08:19:38+00:00,1464,97.0,96.5,17.7,0.0,,,,
2025-09-07T08:22:38+00:00,1465,97.0,93.5,18.0,0.0,,,,
2025-09-07T08:25:38+00:00,1466,97.0,89.0,18.2,0.0,,,,
2025-09-07T08:28:38+00:00,1467,97.0,83.0,18.7,0.0,,,,
2025-09-07T08:31:38+00:00,1468,97.0,76.0,18.9,0.0,,,,
2025-09-07T08:37:38+00:00,1469,97.0,75.5,19.2,0.0,,,,
2025-09-07T08:40:38+00:00,1470,97.0,75.0,19.4,0.0,,,,
2025-09-07T08:43:38+00:00,1471,97.0,73.5,19.7,0.0,,,,
2025-09-07T08:52:38+00:00,1472,97.0,75.5,19.9,0.0,,,,
2025-09-07T08:55:38+00:00,1473,97.0,69.0,20.2,0.0,,,,
2025-09-07T09:01:38+00:00,1474,97.0,70.0,20.6,0.0,,,,
2025-09-07T09:04:38+00:00,1475,97.0,70.5,20.9,0.0,,,,
2025-09-07T09:07:38+00:00,1476,97.0,66.5,21.1,0.0,,,,
2025-09-07T09:10:38+00:00,1477,97.0,64.5,21.2,0.0,,,,
2025-09-07T09:16:38+00:00,1478,97.0,61.5,21.4,0.0,,,,
2025-09-07T09:19:38+00:00,1479,97.0,62.5,21.3,0.0,,,,
2025-09-07T09:22:38+00:00,1480,97.0,65.5,21.5,0.0,,,,
2025-09-07T09:25:38+00:00,1481,97.0,67.5,21.9,0.0,,,,
2025-09-07T09:28:38+00:00,1482,97.0,58.5,21.9,0.0,,,,
2025-09-07T09:34:38+00:00,1483,97.0,60.0,22.3,0.0,,,,
2025-09-07T09:46:38+00:00,1484,97.0,65.0,22.6,0.0,,,,
2025-09-07T09:49:38+00:00,1485,97.0,64.0,22.4,0.0,,,,
2025-09-07T09:52:38+00:00,1486,97.0,63.5,22.5,0.0,,,,
2025-09-07T10:01:38+00:00,1487,97.0,68.5,22.4,0.0,,,,
2025-09-07T10:04:38+00:00,1488,97.0,68.0,22.7,0.0,,,,
2025-09-07T10:07:38+00:00,1489,97.0,67.5,23.0,0.0,,,,
2025-09-07T10:10:38+00:00,1490,97.0,62.0,23.4,0.0,,,,
2025-09-07T10:16:38+00:00,1491,97.0,61.0,23.3,0.0,,,,
2025-09-07T10:19:38+00:00,1492,97.0,59.0,23.4,0.0,,,,
2025-09-07T10:22:38+00:00,1493,97.0,58.5,23.4,0.0,,,,
2025-09-07T10:25:38+00:00,1494,97.0,58.0,23.6,0.0,,,,
2025-09-07T10:28:38+00:00,1495,97.0,57.5,24.0,0.0,,,,
2025-09-07T10:31:38+00:00,1496,97.0,57.5,24.4,0.0,,,,
2025-09-07T10:37:38+00:00,1497,97.0,52.5,24.8,0.0,,,,
2025-09-07T10:40:38+00:00,1498,97.0,52.0,24.9,0.0,,,,
2025-09-07T10:43:38+00:00,1499,97.0,52.0,24.6,0.0,,,,
2025-09-07T10:46:38+00:00,1500,97.0,54.5,24.6,0.0,,,,
2025-09-07T10:49:38+00:00,1501,97.0,49.5,24.8,0.0,,,,
