Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2025-04-15,FAIL,corr 0.269 < 0.4,259,0.09,0.5,0.2693,-0.82
2025-04-16,FAIL,bias -0.306 outside +/-0.3 and total diff 5.780 > 0.5,480,13.13,18.9097,0.7506,-0.3056
2025-04-17,PASS,OK,480,8.09,10.2903,0.8342,-0.2138
2025-04-18,PASS,dry day totals close: diff 0.140 <= 0.2,480,0.14,0.0,,
2025-04-19,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 1.870 > 0.5,480,1.87,0.0,,
2025-04-20,FAIL,bias -0.469 outside +/-0.3 and total diff 2.390 > 0.5,480,2.71,5.1,0.7979,-0.4686
2025-04-21,FAIL,corr 0.317 < 0.4; bias 1.940 outside +/-0.3 and total diff 0.970 > 0.5,480,1.47,0.5,0.3171,1.94
2025-04-22,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.06,0.0,,
2025-04-23,FAIL,bias -0.600 outside +/-0.3 and total diff 0.900 > 0.5,480,0.6,1.5,0.6479,-0.6
2025-04-24,FAIL,corr 0.067 < 0.4,480,0.97,0.5,0.0674,0.94
2025-04-25,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 4.830 > 0.5,480,4.83,0.0,,
2025-04-26,FAIL,dry day totals differ: diff 0.260 > 0.2,480,0.26,0.0,,
2025-04-27,FAIL,bias -0.835 outside +/-0.3 and total diff 1.920 > 0.5,480,0.38,2.3,0.6154,-0.8348
2025-04-28,FAIL,dry day totals differ: diff 0.230 > 0.2,480,0.23,0.0,,
2025-04-29,PASS,dry day totals close: diff 0.180 <= 0.2,480,0.18,0.0,,
2025-04-30,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-05-01,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2025-05-02,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2025-05-03,FAIL,bias -0.384 outside +/-0.3 and total diff 2.190 > 0.5,480,3.51,5.7,0.6608,-0.3842
2025-05-04,PASS,OK,480,19.28,26.5193,0.6909,-0.273
2025-05-05,FAIL,corr -0.261 < 0.4; bias 5.601 outside +/-0.3 and total diff 46.379 > 0.5,480,54.66,8.2807,-0.2609,5.6009
2025-05-06,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 136.070 > 0.5,480,136.07,0.0,,
2025-05-07,PASS,OK,480,4.41,3.6,0.5512,0.225
2025-05-08,FAIL,dry day totals differ: diff 0.320 > 0.2,480,0.32,0.0,,
2025-05-09,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2025-05-10,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-05-11,FAIL,corr 0.347 < 0.4; bias 0.412 outside +/-0.3 and total diff 6.180 > 0.5,480,21.18,15.0,0.3473,0.412
2025-05-12,FAIL,bias -0.390 outside +/-0.3 and total diff 1.210 > 0.5,480,1.89,3.1,0.6578,-0.3903
2025-05-13,PASS,dry day totals close: diff 0.120 <= 0.2,480,0.12,0.0,,
2025-05-14,FAIL,dry day totals differ: diff 0.330 > 0.2,480,0.33,0.0,,
2025-05-15,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 38.430 > 0.5,480,38.43,0.0,,
2025-05-16,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 92.780 > 0.5,480,92.78,0.0,,
2025-05-17,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2025-05-18,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 1.730 > 0.5,480,1.73,0.0,,
2025-05-19,PASS,OK,480,7.13,7.887,0.7893,-0.096
2025-05-20,FAIL,bias -0.406 outside +/-0.3 and total diff 2.603 > 0.5,480,3.81,6.413,0.6975,-0.4059
2025-05-21,FAIL,bias -0.401 outside +/-0.3 and total diff 5.859 > 0.5,480,8.77,14.629,0.7146,-0.4005
2025-05-22,PASS,OK,480,17.14,20.971,0.8322,-0.1827
2025-05-23,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 0.530 > 0.5,480,0.53,0.0,,
2025-05-24,PASS,dry day totals close: diff 0.040 <= 0.2,480,0.04,0.0,,
2025-05-25,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.16,0.1,,
2025-05-26,FAIL,corr -0.018 < 0.4; bias -0.917 outside +/-0.3 and total diff 0.550 > 0.5,480,0.05,0.6,-0.0175,-0.9167
2025-05-27,FAIL,dry day totals differ: diff 0.410 > 0.2,480,0.41,0.0,,
2025-05-28,PASS,OK,480,5.67,5.6,0.5897,0.0125
2025-05-29,PASS,dry day totals close: diff 0.100 <= 0.2,480,0.1,0.0,,
2025-05-30,PASS,dry day totals close: diff 0.080 <= 0.2,480,0.08,0.0,,
2025-05-31,PASS,dry day totals close: diff 0.090 <= 0.2,480,0.09,0.0,,
2025-06-01,PASS,OK,480,3.39,4.1097,0.7643,-0.1751
2025-06-02,PASS,OK,480,22.57,26.1903,0.9083,-0.1382
2025-06-03,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2025-06-04,PASS,OK,480,13.67,16.5,0.7923,-0.1715
2025-06-05,PASS,dry day totals close: diff 0.160 <= 0.2,480,0.16,0.0,,
2025-06-06,FAIL,bias -0.431 outside +/-0.3 and total diff 1.120 > 0.5,480,1.48,2.6,0.7633,-0.4308
2025-06-07,PASS,OK,480,9.87,12.2,0.7889,-0.191
2025-06-08,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2025-06-09,FAIL,dry day totals differ: diff 0.290 > 0.2,480,0.29,0.0,,
2025-06-10,FAIL,dry day totals differ: diff 0.210 > 0.2,480,0.21,0.0,,
2025-06-11,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 2.560 > 0.5,480,2.56,0.0,,
2025-06-12,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2025-06-13,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2025-06-14,FAIL,dry day totals differ: diff 0.240 > 0.2,480,0.24,0.0,,
2025-06-15,FAIL,corr 0.236 < 0.4; bias 41.250 outside +/-0.3 and total diff 8.250 > 0.5,480,8.45,0.2,0.236,41.25
2025-06-16,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 55.250 > 0.5,480,55.25,0.0,,
2025-06-17,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 6.460 > 0.5,480,6.46,0.0,,
2025-06-18,PASS,dry day totals close: diff 0.030 <= 0.2,190,0.03,0.0,,
