Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2023-01-18,PASS,dry day totals close: diff 0.000 <= 0.2,168,0.0,0.0,,
2023-01-19,PASS,dry day totals close: diff 0.090 <= 0.2,480,0.09,0.0,,
2023-01-20,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2023-01-21,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 8.620 > 0.5,480,8.62,0.0,,
2023-01-22,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 0.990 > 0.5,480,0.99,0.0,,
2023-01-23,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 7.060 > 0.5,480,7.06,0.0,,
2023-01-24,PASS,dry day totals close: diff 0.040 <= 0.2,480,0.04,0.0,,
2023-01-25,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.06,0.0,,
2023-01-26,PASS,dry day totals close: diff 0.040 <= 0.2,480,0.04,0.0,,
2023-01-27,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 2.430 > 0.5,480,2.43,0.0,,
2023-01-28,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 6.540 > 0.5,480,6.54,0.0,,
2023-01-29,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2023-01-30,PASS,dry day totals close: diff 0.120 <= 0.2,480,0.12,0.0,,
2023-01-31,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-02-01,FAIL,dry day totals differ: diff 0.300 > 0.2,480,0.3,0.0,,
2023-02-02,PASS,dry day totals close: diff 0.040 <= 0.2,480,0.04,0.0,,
2023-02-03,PASS,dry day totals close: diff 0.110 <= 0.2,480,0.11,0.0,,
2023-02-04,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 8.540 > 0.5,480,8.54,0.0,,
2023-02-05,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.27,0.3,,
