Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2024-04-11,PASS,dry day totals close: diff 0.000 <= 0.2,228,0.0,0.0,,
2024-04-12,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-13,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-14,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-15,FAIL,dry day totals differ: diff 0.300 > 0.2,480,0.0,0.3,,
2024-04-16,FAIL,bias -0.734 outside +/-0.3 and total diff 6.310 > 0.5,480,2.29,8.6,0.7621,-0.7337
2024-04-17,FAIL,bias -0.704 outside +/-0.3 and total diff 3.660 > 0.5,480,1.54,5.2,0.6367,-0.7038
2024-04-18,FAIL,bias -0.752 outside +/-0.3 and total diff 2.180 > 0.5,480,0.72,2.9,0.7326,-0.7517
2024-04-19,FAIL,bias -0.658 outside +/-0.3 and total diff 2.500 > 0.5,480,1.3,3.8,0.7818,-0.6579
2024-04-20,FAIL,corr -0.012 < 0.4,480,0.47,0.8,-0.0123,-0.4125
2024-04-21,FAIL,corr 0.297 < 0.4; bias -0.787 outside +/-0.3 and total diff 1.180 > 0.5,480,0.32,1.5,0.2967,-0.7867
2024-04-22,PASS,dry day totals close: diff 0.190 <= 0.2,480,0.01,0.2,,
2024-04-23,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-24,FAIL,bias 0.319 outside +/-0.3 and total diff 0.510 > 0.5,480,2.11,1.6,0.7251,0.3187
2024-04-25,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2024-04-26,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2024-04-27,PASS,dry day totals close: diff 0.080 <= 0.2,480,0.08,0.0,,
2024-04-28,FAIL,bias -0.386 outside +/-0.3 and total diff 2.510 > 0.5,480,3.99,6.5,0.7336,-0.3862
2024-04-29,PASS,dry day totals close: diff 0.070 <= 0.2,480,0.07,0.0,,
2024-04-30,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-05-01,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-05-02,FAIL,bias -0.635 outside +/-0.3 and total diff 10.610 > 0.5,480,6.09,16.7,0.6879,-0.6353
2024-05-03,FAIL,corr 0.081 < 0.4,480,0.1,0.6,0.0812,-0.8333
2024-05-04,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.07,0.1,,
2024-05-05,FAIL,bias -0.505 outside +/-0.3 and total diff 1.870 > 0.5,480,1.83,3.7,0.585,-0.5054
2024-05-06,FAIL,bias -0.419 outside +/-0.3 and total diff 9.220 > 0.5,480,12.78,22.0,0.8768,-0.4191
