Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2025-09-11,PASS,dry day totals close: diff 0.000 <= 0.2,287,0.0,0.0,,
2025-09-12,PASS,dry day totals close: diff 0.005 <= 0.2,417,0.21,0.215,,
2025-09-13,FAIL,corr 0.077 < 0.4,305,3.73,3.8842,0.0765,-0.0397
2025-09-14,FAIL,corr 0.122 < 0.4; bias -0.579 outside +/-0.3 and total diff 1.515 > 0.5,338,1.1,2.6147,0.1215,-0.5793
2025-09-15,SKIP,valid points 27 < 40,27,0.0,0.0,,
2025-09-26,SKIP,valid points 6 < 40,6,0.11,0.0,,
2025-09-27,FAIL,corr 0.044 < 0.4,389,1.08,0.6153,0.0439,0.7551
2025-09-28,PASS,dry day totals close: diff 0.000 <= 0.2,422,0.0,0.0,,
2025-09-29,PASS,dry day totals close: diff 0.000 <= 0.2,460,0.0,0.0,,
2025-09-30,PASS,dry day totals close: diff 0.000 <= 0.2,445,0.0,0.0,,
2025-10-01,SKIP,valid points 20 < 40,20,0.0,0.0,,
2025-10-02,PASS,dry day totals close: diff 0.000 <= 0.2,172,0.0,0.0,,
2025-10-03,PASS,dry day totals close: diff 0.000 <= 0.2,312,0.0,0.0,,
2025-10-21,PASS,dry day totals close: diff 0.070 <= 0.2,143,0.07,0.14,,
2025-10-22,FAIL,corr -0.000 < 0.4; bias 0.366 outside +/-0.3 and total diff 0.849 > 0.5,278,3.17,2.3208,-0.0004,0.3659
2025-10-23,FAIL,corr 0.099 < 0.4,213,5.9,8.364,0.0992,-0.2946
2025-10-24,FAIL,corr 0.069 < 0.4,354,0.99,1.2903,0.0687,-0.2328
2025-10-25,FAIL,corr 0.040 < 0.4; bias -0.408 outside +/-0.3 and total diff 2.984 > 0.5,282,4.33,7.3138,0.04,-0.408
2025-10-26,FAIL,corr -0.016 < 0.4,355,0.67,0.4182,-0.0162,0.6022
2025-10-27,FAIL,corr 0.014 < 0.4; bias -0.506 outside +/-0.3 and total diff 1.382 > 0.5,275,1.35,2.7317,0.0142,-0.5058
2025-10-28,PASS,dry day totals close: diff 0.000 <= 0.2,413,0.0,0.0,,
2025-10-29,FAIL,corr 0.358 < 0.4; bias 0.642 outside +/-0.3 and total diff 0.774 > 0.5,350,1.98,1.2062,0.3585,0.6416
2025-10-30,FAIL,corr 0.287 < 0.4; bias -0.638 outside +/-0.3 and total diff 3.279 > 0.5,314,1.86,5.1388,0.2873,-0.6381
2025-10-31,PASS,dry day totals close: diff 0.000 <= 0.2,415,0.0,0.0,,
2025-11-01,PASS,OK,342,1.84,1.4808,0.4228,0.2425
2025-11-02,FAIL,corr 0.140 < 0.4; bias -0.445 outside +/-0.3 and total diff 5.926 > 0.5,179,7.4,13.3263,0.1397,-0.4447
2025-11-03,PASS,dry day totals close: diff 0.070 <= 0.2,398,0.07,0.0,,
2025-11-04,PASS,dry day totals close: diff 0.000 <= 0.2,423,0.0,0.0,,
2025-11-05,PASS,dry day totals close: diff 0.000 <= 0.2,413,0.0,0.0,,
2025-11-06,PASS,dry day totals close: diff 0.000 <= 0.2,418,0.0,0.0,,
2025-11-07,PASS,dry day totals close: diff 0.000 <= 0.2,404,0.0,0.0,,
2025-11-08,PASS,dry day totals close: diff 0.000 <= 0.2,426,0.0,0.0,,
2025-11-09,PASS,dry day totals close: diff 0.000 <= 0.2,417,0.0,0.0,,
2025-11-10,PASS,dry day totals close: diff 0.000 <= 0.2,434,0.0,0.0,,
2025-11-11,PASS,dry day totals close: diff 0.000 <= 0.2,426,0.0,0.0,,
2025-11-12,PASS,dry day totals close: diff 0.000 <= 0.2,435,0.0,0.0,,
2025-11-13,PASS,dry day totals close: diff 0.000 <= 0.2,424,0.0,0.0,,
2025-11-14,PASS,dry day totals close: diff 0.000 <= 0.2,429,0.0,0.0,,
2025-11-15,FAIL,corr 0.191 < 0.4; bias -0.621 outside +/-0.3 and total diff 2.243 > 0.5,374,1.37,3.6127,0.1907,-0.6208
2025-11-16,FAIL,corr 0.199 < 0.4; bias -0.541 outside +/-0.3 and total diff 2.936 > 0.5,338,2.49,5.426,0.1989,-0.5411
2025-11-17,FAIL,corr 0.132 < 0.4,342,1.29,1.5433,0.1323,-0.1641
2025-11-18,PASS,dry day totals close: diff 0.000 <= 0.2,424,0.0,0.0,,
2025-11-19,FAIL,corr 0.003 < 0.4,406,0.19,0.5073,0.0033,-0.6255
2025-11-20,FAIL,corr 0.131 < 0.4; bias -0.931 outside +/-0.3 and total diff 4.980 > 0.5,387,0.37,5.35,0.1314,-0.9308
2025-11-21,FAIL,corr -0.033 < 0.4,385,0.44,0.8132,-0.0333,-0.4589
2025-11-22,PASS,dry day totals close: diff 0.000 <= 0.2,416,0.0,0.0,,
2025-11-23,FAIL,corr 0.362 < 0.4,303,1.47,1.1642,0.3621,0.2627
2025-11-24,FAIL,corr 0.073 < 0.4; bias -0.368 outside +/-0.3 and total diff 5.332 > 0.5,126,9.14,14.472,0.073,-0.3684
2025-11-25,FAIL,corr -0.060 < 0.4; bias -0.480 outside +/-0.3 and total diff 0.758 > 0.5,270,0.82,1.5783,-0.0601,-0.4805
2025-11-26,FAIL,corr 0.305 < 0.4,285,0.55,0.8648,0.3046,-0.364
2025-11-27,PASS,dry day totals close: diff 0.000 <= 0.2,403,0.0,0.0,,
2025-11-28,PASS,dry day totals close: diff 0.000 <= 0.2,402,0.0,0.0,,
2025-11-29,PASS,dry day totals close: diff 0.050 <= 0.2,413,0.05,0.1,,
2025-11-30,FAIL,corr 0.220 < 0.4; bias -0.454 outside +/-0.3 and total diff 0.866 > 0.5,312,1.04,1.906,0.2201,-0.4544
2025-12-01,PASS,dry day totals close: diff 0.020 <= 0.2,396,0.04,0.06,,
2025-12-02,PASS,dry day totals close: diff 0.000 <= 0.2,384,0.0,0.0,,
2025-12-03,PASS,dry day totals close: diff 0.032 <= 0.2,323,0.49,0.4578,,
