Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2024-02-13,PASS,dry day totals close: diff 0.010 <= 0.2,274,0.01,0.0,,
2024-02-14,FAIL,dry day totals differ: diff 0.330 > 0.2,480,0.33,0.0,,
2024-02-15,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.06,0.0,,
2024-02-16,PASS,dry day totals close: diff 0.130 <= 0.2,480,0.13,0.0,,
2024-02-17,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-02-18,FAIL,bias -0.503 outside +/-0.3 and total diff 1.760 > 0.5,480,1.74,3.5,0.747,-0.5029
2024-02-19,FAIL,bias -0.414 outside +/-0.3 and total diff 0.870 > 0.5,480,1.23,2.1,0.4416,-0.4143
2024-02-20,PASS,dry day totals close: diff 0.140 <= 0.2,480,0.26,0.4,,
2024-02-21,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2024-02-22,FAIL,bias -0.415 outside +/-0.3 and total diff 9.660 > 0.5,480,13.64,23.3,0.8222,-0.4146
2024-02-23,PASS,dry day totals close: diff 0.190 <= 0.2,480,0.11,0.3,,
2024-02-24,PASS,dry day totals close: diff 0.140 <= 0.2,480,0.34,0.2,,
2024-02-25,PASS,OK,480,0.45,0.806,0.7935,-0.4417
2024-02-26,FAIL,bias -0.476 outside +/-0.3 and total diff 3.564 > 0.5,480,3.93,7.494,0.9234,-0.4756
2024-02-27,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2024-02-28,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2024-02-29,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2024-03-01,FAIL,corr 0.240 < 0.4,480,0.28,0.5,0.2399,-0.44
2024-03-02,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2024-03-03,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-03-04,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2024-03-05,PASS,dry day totals close: diff 0.090 <= 0.2,480,0.01,0.1,,
2024-03-06,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.1,,
2024-03-07,PASS,dry day totals close: diff 0.070 <= 0.2,480,0.07,0.0,,
2024-03-08,PASS,dry day totals close: diff 0.070 <= 0.2,480,0.07,0.0,,
2024-03-09,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-03-10,FAIL,bias -0.310 outside +/-0.3 and total diff 0.930 > 0.5,480,2.07,3.0,0.7231,-0.31
2024-03-11,PASS,dry day totals close: diff 0.070 <= 0.2,480,0.07,0.0,,
2024-03-12,FAIL,bias -0.429 outside +/-0.3 and total diff 1.200 > 0.5,480,1.6,2.8,0.7068,-0.4286
2024-03-13,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2024-03-14,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-03-15,FAIL,bias -0.464 outside +/-0.3 and total diff 1.300 > 0.5,480,1.5,2.8,0.7119,-0.4643
2024-03-16,FAIL,bias -0.401 outside +/-0.3 and total diff 4.130 > 0.5,480,6.17,10.3,0.7747,-0.401
2024-03-17,FAIL,dry day totals differ: diff 0.270 > 0.2,480,0.03,0.3,,
2024-03-18,FAIL,bias -0.390 outside +/-0.3 and total diff 6.310 > 0.5,480,9.89,16.2,0.8206,-0.3895
2024-03-19,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2024-03-20,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2024-03-21,PASS,OK,480,0.1,0.6,0.4451,-0.8333
2024-03-22,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2024-03-23,PASS,OK,480,1.12,1.3,0.6315,-0.1385
2024-03-24,FAIL,bias -0.587 outside +/-0.3 and total diff 0.940 > 0.5,480,0.66,1.6,0.5349,-0.5875
2024-03-25,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2024-03-26,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2024-03-27,FAIL,bias -0.693 outside +/-0.3 and total diff 8.110 > 0.5,480,3.59,11.7,0.7359,-0.6932
2024-03-28,FAIL,bias -0.307 outside +/-0.3 and total diff 1.380 > 0.5,480,3.12,4.5,0.8616,-0.3067
2024-03-29,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 0.880 > 0.5,480,0.88,0.0,,
2024-03-30,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 0.670 > 0.5,480,0.67,0.0,,
2024-03-31,PASS,OK,480,0.6,0.909,0.7571,-0.3399
2024-04-01,PASS,OK,480,9.58,13.591,0.8428,-0.2951
2024-04-02,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.1,,
2024-04-03,FAIL,bias -0.491 outside +/-0.3 and total diff 2.606 > 0.5,480,2.7,5.306,0.6664,-0.4911
2024-04-04,PASS,dry day totals close: diff 0.174 <= 0.2,480,0.32,0.494,,
2024-04-05,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2024-04-06,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2024-04-07,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2024-04-08,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-09,FAIL,bias -0.627 outside +/-0.3 and total diff 5.390 > 0.5,480,3.21,8.6,0.7914,-0.6267
2024-04-10,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2024-04-11,PASS,dry day totals close: diff 0.000 <= 0.2,234,0.0,0.0,,
