Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2023-10-18,PASS,OK,239,0.85,0.9,0.6447,-0.0556
2023-10-19,PASS,OK,480,9.33,9.2,0.9161,0.0141
2023-10-20,PASS,OK,480,21.51,22.2,0.9778,-0.0311
2023-10-21,PASS,OK,480,5.24,5.5,0.9582,-0.0473
2023-10-22,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-23,PASS,OK,480,0.87,1.1,0.7591,-0.2091
2023-10-24,PASS,OK,480,38.55,40.6,0.8966,-0.0505
2023-10-25,PASS,OK,480,22.66,24.3543,0.8815,-0.0696
2023-10-26,PASS,OK,480,32.11,30.5228,0.923,0.052
2023-10-27,PASS,OK,480,21.79,27.5228,0.8645,-0.2083
2023-10-28,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.12,0.1,,
2023-10-29,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-10-30,PASS,OK,480,19.62,20.9,0.9532,-0.0612
2023-10-31,PASS,OK,480,7.07,5.8,0.7563,0.219
2023-11-01,PASS,OK,480,1.05,1.3,0.8445,-0.1923
2023-11-02,PASS,OK,480,27.04,30.7,0.8965,-0.1192
2023-11-03,PASS,OK,480,7.27,8.3,0.6519,-0.1241
2023-11-04,PASS,OK,480,23.63,25.0,0.9713,-0.0548
2023-11-05,PASS,OK,480,11.53,12.0,0.7681,-0.0392
2023-11-06,PASS,OK,480,0.82,0.8,0.6789,0.025
2023-11-07,PASS,dry day totals close: diff 0.110 <= 0.2,480,0.21,0.1,,
2023-11-08,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-11-09,PASS,OK,480,5.23,5.6087,0.8733,-0.0675
2023-11-10,PASS,OK,480,11.32,11.4772,0.8468,-0.0137
2023-11-11,PASS,OK,480,5.24,5.5142,0.8425,-0.0497
2023-11-12,PASS,OK,480,12.03,13.2,0.7702,-0.0886
2023-11-13,PASS,OK,480,12.08,13.1,0.8578,-0.0779
2023-11-14,PASS,OK,480,44.47,47.5,0.837,-0.0638
2023-11-15,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-11-16,PASS,dry day totals close: diff 0.150 <= 0.2,480,0.15,0.3,,
2023-11-17,FAIL,corr 0.109 < 0.4; bias 2.529 outside +/-0.3 and total diff 1.770 > 0.5,480,2.47,0.7,0.1089,2.5286
2023-11-18,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.04,0.1,,
2023-11-19,PASS,OK,480,2.07,2.4,0.6156,-0.1375
2023-11-20,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2023-11-21,FAIL,corr 0.201 < 0.4,480,1.23,0.7772,0.2015,0.5827
2023-11-22,PASS,dry day totals close: diff 0.067 <= 0.2,480,0.09,0.0228,,
2023-11-23,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-11-24,PASS,OK,480,1.01,1.1,0.7418,-0.0818
2023-11-25,PASS,dry day totals close: diff 0.070 <= 0.2,480,0.27,0.2,,
2023-11-26,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-11-27,PASS,OK,480,5.1,5.0543,0.873,0.009
2023-11-28,FAIL,bias 0.430 outside +/-0.3 and total diff 2.214 > 0.5,480,7.36,5.1457,0.5657,0.4303
2023-11-29,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-11-30,PASS,OK,480,40.17,42.9543,0.6511,-0.0648
2023-12-01,PASS,OK,480,30.18,31.6457,0.7852,-0.0463
2023-12-02,PASS,OK,480,1.34,1.3,0.6593,0.0308
2023-12-03,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-12-04,PASS,OK,480,8.85,9.0,0.7047,-0.0167
2023-12-05,PASS,OK,480,4.86,6.1,0.7885,-0.2033
2023-12-06,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.41,0.4,,
2023-12-07,PASS,dry day totals close: diff 0.120 <= 0.2,480,0.12,0.0,,
2023-12-08,PASS,OK,480,9.83,10.5,0.8296,-0.0638
2023-12-09,PASS,OK,480,18.26,19.6,0.8397,-0.0684
2023-12-10,PASS,OK,480,3.2,3.3315,0.75,-0.0395
2023-12-11,PASS,OK,480,16.93,15.2772,0.7485,0.1082
2023-12-12,PASS,OK,480,37.44,40.6913,0.7354,-0.0799
2023-12-13,PASS,OK,480,26.43,26.1,0.8415,0.0126
2023-12-14,PASS,OK,480,3.43,2.9,0.823,0.1828
2023-12-15,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-12-16,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-12-17,PASS,dry day totals close: diff 0.070 <= 0.2,480,0.07,0.0,,
2023-12-18,PASS,dry day totals close: diff 0.000 <= 0.2,272,0.0,0.0,,
