Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2023-01-10,PASS,dry day totals close: diff 0.010 <= 0.2,179,0.01,0.0,,
2023-01-11,PASS,OK,480,3.14,3.9,0.9619,-0.1949
2023-01-12,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2023-01-13,PASS,OK,480,0.76,0.8,0.6349,-0.05
2023-01-14,FAIL,dry day totals differ: diff 0.247 > 0.2,480,0.0,0.2473,,
2023-01-15,PASS,OK,480,7.69,8.8527,0.8728,-0.1313
2023-01-16,FAIL,corr 0.100 < 0.4,480,3.03,3.5737,0.1005,-0.1521
2023-01-17,FAIL,corr -0.015 < 0.4; bias -0.837 outside +/-0.3 and total diff 9.880 > 0.5,480,1.92,11.8,-0.0153,-0.8373
2023-01-18,FAIL,corr -0.144 < 0.4; bias -0.792 outside +/-0.3 and total diff 9.366 > 0.5,480,2.46,11.8263,-0.1435,-0.792
2023-01-19,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 10.250 > 0.5,480,10.25,0.0,,
2023-01-20,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.06,0.0,,
2023-01-21,PASS,dry day totals close: diff 0.170 <= 0.2,480,0.17,0.0,,
2023-01-22,PASS,dry day totals close: diff 0.170 <= 0.2,480,0.17,0.0,,
2023-01-23,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.06,0.0,,
2023-01-24,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.06,0.0,,
2023-01-25,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2023-01-26,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2023-01-27,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-01-28,PASS,dry day totals close: diff 0.120 <= 0.2,480,0.12,0.0,,
2023-01-29,FAIL,dry day totals differ: diff 0.210 > 0.2,480,0.21,0.0,,
2023-01-30,PASS,dry day totals close: diff 0.070 <= 0.2,480,0.07,0.0,,
2023-01-31,PASS,dry day totals close: diff 0.100 <= 0.2,480,0.1,0.0,,
