Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2024-04-11,PASS,dry day totals close: diff 0.000 <= 0.2,329,0.0,0.0,,
2024-04-12,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-13,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-14,FAIL,dry day totals differ: diff 0.210 > 0.2,480,0.21,0.0,,
2024-04-15,FAIL,corr N/A < 0.4; bias -1.000 outside +/-0.3 and total diff 0.800 > 0.5,480,0.0,0.8,,-1.0
2024-04-16,PASS,OK,480,6.54,8.5,0.8141,-0.2306
2024-04-17,FAIL,corr 0.249 < 0.4,480,2.98,2.8,0.249,0.0643
2024-04-18,FAIL,bias -0.632 outside +/-0.3 and total diff 1.580 > 0.5,480,0.92,2.5,0.8859,-0.632
2024-04-19,FAIL,bias -0.373 outside +/-0.3 and total diff 1.380 > 0.5,480,2.32,3.7,0.7213,-0.373
2024-04-20,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2024-04-21,FAIL,corr 0.169 < 0.4; bias 1.033 outside +/-0.3 and total diff 1.550 > 0.5,480,3.05,1.5,0.169,1.0333
2024-04-22,PASS,dry day totals close: diff 0.140 <= 0.2,480,0.26,0.4,,
2024-04-23,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-24,FAIL,corr 0.121 < 0.4; bias -0.662 outside +/-0.3 and total diff 0.530 > 0.5,480,0.27,0.8,0.1209,-0.6625
2024-04-25,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-26,FAIL,dry day totals differ: diff 0.480 > 0.2,480,0.48,0.0,,
2024-04-27,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-04-28,PASS,OK,480,9.8,10.4,0.6309,-0.0577
2024-04-29,PASS,dry day totals close: diff 0.040 <= 0.2,480,0.04,0.0,,
2024-04-30,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-05-01,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-05-02,FAIL,corr 0.285 < 0.4,480,21.24,27.5,0.2853,-0.2276
2024-05-03,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.45,0.4,,
2024-05-04,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.17,0.2,,
2024-05-05,PASS,OK,480,5.23,7.385,0.8928,-0.2918
2024-05-06,PASS,OK,480,18.84,19.615,0.7019,-0.0395
2024-05-07,PASS,OK,480,8.74,8.2,0.5664,0.0659
2024-05-08,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2024-05-09,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2024-05-10,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
