Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2023-05-25,PASS,dry day totals close: diff 0.000 <= 0.2,209,0.0,0.0,,
2023-05-26,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-05-27,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-05-28,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-05-29,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-05-30,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-05-31,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-01,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-02,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-03,FAIL,bias -0.791 outside +/-0.3 and total diff 5.060 > 0.5,480,1.34,6.4,0.6437,-0.7906
2023-06-04,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-05,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-06,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-07,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2023-06-08,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-09,FAIL,bias -0.500 outside +/-0.3 and total diff 0.540 > 0.5,480,0.54,1.0797,0.4239,-0.4998
2023-06-10,PASS,OK,480,0.73,1.0203,0.6084,-0.2845
2023-06-11,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-12,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-06-13,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-14,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-15,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-16,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-17,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-18,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-19,FAIL,bias -0.479 outside +/-0.3 and total diff 1.140 > 0.5,480,1.24,2.3797,0.6965,-0.4789
2023-06-20,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.03,0.0203,,
2023-06-21,FAIL,dry day totals differ: diff 0.300 > 0.2,480,0.1,0.4,,
2023-06-22,FAIL,bias -0.718 outside +/-0.3 and total diff 12.640 > 0.5,480,4.96,17.6,0.7947,-0.7182
2023-06-23,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-06-24,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-25,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-26,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-27,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-28,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-06-29,PASS,dry day totals close: diff 0.200 <= 0.2,480,0.0,0.2,,
2023-06-30,FAIL,bias -0.567 outside +/-0.3 and total diff 5.560 > 0.5,480,4.24,9.8,0.9074,-0.5673
2023-07-01,FAIL,bias -0.913 outside +/-0.3 and total diff 1.370 > 0.5,480,0.13,1.5,0.4746,-0.9133
2023-07-02,FAIL,corr 0.030 < 0.4; bias -0.800 outside +/-0.3 and total diff 0.640 > 0.5,480,0.16,0.8,0.0297,-0.8
2023-07-03,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-04,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-05,FAIL,bias -0.695 outside +/-0.3 and total diff 3.820 > 0.5,480,1.68,5.5,0.5307,-0.6945
2023-07-06,PASS,OK,480,0.42,0.6,0.7693,-0.3
2023-07-07,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-07-08,FAIL,corr 0.193 < 0.4; bias -0.384 outside +/-0.3 and total diff 0.960 > 0.5,480,1.54,2.5,0.1934,-0.384
2023-07-09,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-10,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-11,FAIL,bias -0.679 outside +/-0.3 and total diff 7.200 > 0.5,480,3.4,10.6,0.6785,-0.6792
2023-07-12,FAIL,bias -0.505 outside +/-0.3 and total diff 5.300 > 0.5,480,5.2,10.5,0.9495,-0.5048
2023-07-13,FAIL,bias -0.737 outside +/-0.3 and total diff 0.590 > 0.5,480,0.21,0.8,0.4802,-0.7375
2023-07-14,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-15,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-16,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-07-17,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-18,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-19,PASS,dry day totals close: diff 0.090 <= 0.2,248,0.01,0.1,,
