Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2025-09-09,PASS,dry day totals close: diff 0.010 <= 0.2,347,0.01,0.0,,
2025-09-10,PASS,dry day totals close: diff 0.200 <= 0.2,479,0.0,0.2,,
2025-09-11,PASS,dry day totals close: diff 0.000 <= 0.2,479,0.0,0.0,,
2025-09-12,PASS,OK,480,0.1,0.6,0.6644,-0.8333
2025-09-13,PASS,OK,479,15.96,14.6128,0.8592,0.0922
2025-09-14,PASS,OK,479,6.05,7.188,0.8471,-0.1583
2025-09-15,FAIL,bias -0.550 outside +/-0.3 and total diff 1.760 > 0.5,480,1.44,3.2,0.506,-0.55
2025-09-16,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2025-09-17,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-09-18,PASS,dry day totals close: diff 0.000 <= 0.2,479,0.0,0.0,,
2025-09-19,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-09-20,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-09-21,FAIL,bias -0.378 outside +/-0.3 and total diff 7.760 > 0.5,480,12.76,20.5195,0.7968,-0.3782
2025-09-22,FAIL,corr 0.318 < 0.4; bias -0.512 outside +/-0.3 and total diff 12.323 > 0.5,479,11.76,24.0833,0.3177,-0.5117
2025-09-23,PASS,OK,480,16.27,16.2995,0.5978,-0.0018
2025-09-24,FAIL,corr 0.298 < 0.4; bias -0.819 outside +/-0.3 and total diff 6.470 > 0.5,480,1.43,7.9,0.2982,-0.819
2025-09-25,FAIL,corr N/A < 0.4,480,0.0,0.5,,-1.0
2025-09-26,FAIL,bias 0.310 outside +/-0.3 and total diff 5.622 > 0.5,480,23.73,18.1082,0.6218,0.3105
2025-09-27,FAIL,corr 0.153 < 0.4; bias 0.434 outside +/-0.3 and total diff 0.648 > 0.5,480,2.14,1.4922,0.1532,0.4342
2025-09-28,PASS,dry day totals close: diff 0.000 <= 0.2,478,0.0,0.0,,
2025-09-29,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-09-30,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-10-01,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-10-02,PASS,dry day totals close: diff 0.000 <= 0.2,479,0.0,0.0,,
2025-10-03,PASS,dry day totals close: diff 0.000 <= 0.2,478,0.0,0.0,,
2025-10-04,FAIL,bias -0.310 outside +/-0.3 and total diff 1.498 > 0.5,470,3.33,4.8285,0.7659,-0.3103
2025-10-05,PASS,OK,475,1.3,1.6,0.5402,-0.1875
2025-10-06,PASS,dry day totals close: diff 0.180 <= 0.2,478,0.02,0.2,,
2025-10-07,PASS,dry day totals close: diff 0.000 <= 0.2,474,0.0,0.0,,
2025-10-08,PASS,dry day totals close: diff 0.000 <= 0.2,472,0.0,0.0,,
2025-10-09,PASS,dry day totals close: diff 0.000 <= 0.2,476,0.0,0.0,,
2025-10-10,PASS,dry day totals close: diff 0.000 <= 0.2,462,0.0,0.0,,
2025-10-11,PASS,dry day totals close: diff 0.000 <= 0.2,465,0.0,0.0,,
2025-10-12,PASS,dry day totals close: diff 0.000 <= 0.2,464,0.0,0.0,,
2025-10-13,PASS,dry day totals close: diff 0.000 <= 0.2,463,0.0,0.0,,
2025-10-14,PASS,dry day totals close: diff 0.010 <= 0.2,479,0.01,0.0,,
2025-10-15,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-10-16,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-10-17,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-10-18,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-10-19,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2025-10-20,PASS,OK,465,15.21,14.3435,0.4797,0.0604
2025-10-21,PASS,OK,472,1.57,1.6,0.4786,-0.0188
2025-10-22,PASS,OK,479,12.69,14.7297,0.8082,-0.1385
2025-10-23,PASS,OK,468,14.13,19.8275,0.7082,-0.2874
2025-10-24,PASS,OK,480,3.52,3.4998,0.7884,0.0058
2025-10-25,FAIL,bias -0.646 outside +/-0.3 and total diff 6.070 > 0.5,222,3.33,9.4,0.7755,-0.6457
2025-10-28,PASS,dry day totals close: diff 0.000 <= 0.2,239,0.0,0.0,,
2025-10-29,PASS,OK,479,12.02,15.5193,0.7754,-0.2255
