Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2023-06-20,PASS,dry day totals close: diff 0.060 <= 0.2,309,0.06,0.0,,
2023-06-21,PASS,dry day totals close: diff 0.080 <= 0.2,480,0.02,0.1,,
2023-06-22,PASS,OK,480,15.56,16.1,0.8297,-0.0335
2023-06-23,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2023-06-24,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 0.520 > 0.5,480,0.52,0.0,,
2023-06-25,PASS,dry day totals close: diff 0.100 <= 0.2,480,0.1,0.0,,
2023-06-26,PASS,dry day totals close: diff 0.070 <= 0.2,480,0.07,0.0,,
2023-06-27,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-06-28,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-06-29,FAIL,corr 0.369 < 0.4; bias 150.033 outside +/-0.3 and total diff 45.010 > 0.5,480,45.31,0.3,0.3693,150.0333
2023-06-30,PASS,OK,480,8.99,8.3,0.4474,0.0831
2023-07-01,FAIL,bias -0.485 outside +/-0.3 and total diff 0.630 > 0.5,480,0.67,1.3,0.4427,-0.4846
2023-07-02,FAIL,dry day totals differ: diff 0.300 > 0.2,480,0.0,0.3,,
2023-07-03,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-04,PASS,dry day totals close: diff 0.040 <= 0.2,480,0.04,0.0,,
2023-07-05,FAIL,corr 0.121 < 0.4,480,3.57,3.0,0.1214,0.19
2023-07-06,FAIL,dry day totals differ: diff 0.240 > 0.2,480,0.16,0.4,,
2023-07-07,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-07-08,FAIL,bias -0.567 outside +/-0.3 and total diff 1.020 > 0.5,480,0.78,1.8,0.4727,-0.5667
2023-07-09,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-10,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-11,PASS,OK,480,8.95,11.0,0.7985,-0.1864
2023-07-12,FAIL,bias -0.330 outside +/-0.3 and total diff 4.660 > 0.5,480,9.44,14.1,0.6625,-0.3305
2023-07-13,FAIL,bias -0.421 outside +/-0.3 and total diff 0.800 > 0.5,480,1.1,1.9,0.6944,-0.4211
2023-07-14,PASS,dry day totals close: diff 0.040 <= 0.2,480,0.04,0.0,,
2023-07-15,FAIL,dry day totals differ: diff 0.410 > 0.2,480,0.41,0.0,,
2023-07-16,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.06,0.0,,
2023-07-17,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-07-18,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-07-19,PASS,dry day totals close: diff 0.200 <= 0.2,480,0.2,0.0,,
2023-07-20,PASS,dry day totals close: diff 0.050 <= 0.2,233,0.05,0.0,,
