Date,Daily status,Daily reason,Daily valid points,Daily station rain mm,Daily MeteoSwiss rain mm,Daily correlation,Daily bias
2023-08-17,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 21.550 > 0.5,309,21.55,0.0,,
2023-08-18,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2023-08-19,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2023-08-20,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-08-21,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-08-22,PASS,dry day totals close: diff 0.140 <= 0.2,480,0.14,0.0,,
2023-08-23,PASS,dry day totals close: diff 0.160 <= 0.2,480,0.16,0.0,,
2023-08-24,PASS,dry day totals close: diff 0.060 <= 0.2,480,0.06,0.0,,
2023-08-25,FAIL,corr -0.012 < 0.4; bias 12.800 outside +/-0.3 and total diff 1.280 > 0.5,480,1.38,0.1,-0.0121,12.8
2023-08-26,FAIL,bias -0.362 outside +/-0.3 and total diff 14.066 > 0.5,480,24.79,38.8555,0.8279,-0.362
2023-08-27,FAIL,bias -0.441 outside +/-0.3 and total diff 7.034 > 0.5,480,8.91,15.9445,0.8769,-0.4412
2023-08-28,FAIL,bias -0.666 outside +/-0.3 and total diff 7.514 > 0.5,480,3.76,11.2735,0.8717,-0.6665
2023-08-29,FAIL,corr 0.298 < 0.4,480,0.08,0.5265,0.2979,-0.8481
2023-08-30,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-08-31,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-09-01,PASS,dry day totals close: diff 0.030 <= 0.2,480,0.03,0.0,,
2023-09-02,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-03,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 1.210 > 0.5,480,1.21,0.0,,
2023-09-04,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-05,FAIL,dry day totals differ: diff 0.210 > 0.2,480,0.21,0.0,,
2023-09-06,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-09-07,PASS,dry day totals close: diff 0.010 <= 0.2,480,0.01,0.0,,
2023-09-08,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2023-09-09,PASS,dry day totals close: diff 0.020 <= 0.2,480,0.02,0.0,,
2023-09-10,PASS,dry day totals close: diff 0.050 <= 0.2,480,0.05,0.0,,
2023-09-11,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
2023-09-12,FAIL,corr N/A < 0.4; bias N/A outside +/-0.3 and total diff 2.720 > 0.5,480,2.72,0.0,,
2023-09-13,FAIL,bias -0.363 outside +/-0.3 and total diff 27.900 > 0.5,480,48.9,76.8,0.7746,-0.3633
2023-09-14,PASS,dry day totals close: diff 0.130 <= 0.2,480,0.13,0.0,,
2023-09-15,PASS,dry day totals close: diff 0.000 <= 0.2,480,0.0,0.0,,
