	Horaire	1
S/N		765018
Type		TGC-0011
Description		GRVN
Propriété		Counts
1	10 janv. 2023 15:24:42	0.0
2	10 janv. 2023 15:27:42	0.0
3	10 janv. 2023 15:30:42	0.0
4	10 janv. 2023 15:33:42	0.0
5	10 janv. 2023 15:36:42	0.0
6	10 janv. 2023 15:39:42	0.0
7	10 janv. 2023 15:42:42	0.0
8	10 janv. 2023 15:45:42	0.0
9	10 janv. 2023 15:48:42	0.0
10	10 janv. 2023 15:51:42	0.0
11	10 janv. 2023 15:54:42	0.0
12	10 janv. 2023 15:57:42	0.0
13	10 janv. 2023 16:00:42	0.0
14	10 janv. 2023 16:03:42	0.0
15	10 janv. 2023 16:06:42	0.0
16	10 janv. 2023 16:09:42	0.0
17	10 janv. 2023 16:12:42	0.0
18	10 janv. 2023 16:15:42	0.0
19	10 janv. 2023 16:18:42	0.0
20	10 janv. 2023 16:21:42	0.0
21	10 janv. 2023 16:24:42	0.0
22	10 janv. 2023 16:27:42	0.0
23	10 janv. 2023 16:30:42	0.0
24	10 janv. 2023 16:33:42	0.0
25	10 janv. 2023 16:36:42	0.0
26	10 janv. 2023 16:39:42	0.0
27	10 janv. 2023 16:42:42	0.0
28	10 janv. 2023 16:45:42	0.0
29	10 janv. 2023 16:48:42	0.0
30	10 janv. 2023 16:51:42	0.0
31	10 janv. 2023 16:54:42	0.0
32	10 janv. 2023 16:57:42	0.0
33	10 janv. 2023 17:00:42	0.0
34	10 janv. 2023 17:03:42	0.0
35	10 janv. 2023 17:06:42	0.0
36	10 janv. 2023 17:09:42	0.0
37	10 janv. 2023 17:12:42	0.0
38	10 janv. 2023 17:15:42	0.0
39	10 janv. 2023 17:18:42	0.0
40	10 janv. 2023 17:21:42	0.0
41	10 janv. 2023 17:24:42	0.0
42	10 janv. 2023 17:27:42	0.0
43	10 janv. 2023 17:30:42	0.0
44	10 janv. 2023 17:33:42	0.0
45	10 janv. 2023 17:36:42	0.0
46	10 janv. 2023 17:39:42	0.0
47	10 janv. 2023 17:42:42	0.0
48	10 janv. 2023 17:45:42	0.0
49	10 janv. 2023 17:48:42	0.0
50	10 janv. 2023 17:51:42	0.0
51	10 janv. 2023 17:54:42	0.0
