	Horaire	1
S/N		743070
Type		TGC-0011
Description		RIPR
Propriété		Counts
1	4 sept. 2023 12:33:41	0.0
2	4 sept. 2023 12:36:41	0.0
3	4 sept. 2023 12:39:41	0.0
4	4 sept. 2023 12:42:41	0.0
5	4 sept. 2023 12:45:41	0.0
6	4 sept. 2023 12:48:41	0.0
7	4 sept. 2023 12:51:41	0.0
8	4 sept. 2023 12:54:41	0.0
9	4 sept. 2023 12:57:41	0.0
10	4 sept. 2023 13:00:41	0.0
11	4 sept. 2023 13:03:41	0.0
12	4 sept. 2023 13:06:41	0.0
13	4 sept. 2023 13:09:41	0.0
14	4 sept. 2023 13:12:41	0.0
15	4 sept. 2023 13:15:41	0.0
16	4 sept. 2023 13:18:41	0.0
17	4 sept. 2023 13:21:41	0.0
18	4 sept. 2023 13:24:41	0.0
19	4 sept. 2023 13:27:41	0.0
20	4 sept. 2023 13:30:41	0.0
21	4 sept. 2023 13:33:41	0.0
22	4 sept. 2023 13:36:41	0.0
23	4 sept. 2023 13:39:41	0.0
24	4 sept. 2023 13:42:41	0.0
25	4 sept. 2023 13:45:41	0.0
26	4 sept. 2023 13:48:41	0.0
27	4 sept. 2023 13:51:41	0.0
28	4 sept. 2023 13:54:41	0.0
29	4 sept. 2023 13:57:41	0.0
30	4 sept. 2023 14:00:41	0.0
31	4 sept. 2023 14:03:41	0.0
32	4 sept. 2023 14:06:41	0.0
33	4 sept. 2023 14:09:41	0.0
34	4 sept. 2023 14:12:41	0.0
35	4 sept. 2023 14:15:41	0.0
36	4 sept. 2023 14:18:41	0.0
37	4 sept. 2023 14:21:41	0.0
38	4 sept. 2023 14:24:41	0.0
39	4 sept. 2023 14:27:41	0.0
40	4 sept. 2023 14:30:41	0.0
41	4 sept. 2023 14:33:41	0.0
42	4 sept. 2023 14:36:41	0.0
43	4 sept. 2023 14:39:41	0.0
44	4 sept. 2023 14:42:41	0.0
45	4 sept. 2023 14:45:41	0.0
46	4 sept. 2023 14:48:41	0.0
47	4 sept. 2023 14:51:41	0.0
48	4 sept. 2023 14:54:41	0.0
49	4 sept. 2023 14:57:41	0.0
50	4 sept. 2023 15:00:41	0.0
51	4 sept. 2023 15:03:41	0.0
52	4 sept. 2023 15:06:41	0.0
53	4 sept. 2023 15:09:41	0.0
54	4 sept. 2023 15:12:41	0.0
55	4 sept. 2023 15:15:41	0.0
56	4 sept. 2023 15:18:41	0.0
57	4 sept. 2023 15:21:41	0.0
58	4 sept. 2023 15:24:41	0.0
59	4 sept. 2023 15:27:41	0.0
60	4 sept. 2023 15:30:41	0.0
61	4 sept. 2023 15:33:41	0.0
62	4 sept. 2023 15:36:41	0.0
63	4 sept. 2023 15:39:41	0.0
64	4 sept. 2023 15:42:41	0.0
65	4 sept. 2023 15:45:41	0.0
66	4 sept. 2023 15:48:41	0.0
67	4 sept. 2023 15:51:41	0.0
68	4 sept. 2023 15:54:41	0.0
69	4 sept. 2023 15:57:41	0.0
70	4 sept. 2023 16:00:41	0.0
71	4 sept. 2023 16:03:41	0.0
72	4 sept. 2023 16:06:41	0.0
73	4 sept. 2023 16:09:41	0.0
74	4 sept. 2023 16:12:41	0.0
75	4 sept. 2023 16:15:41	0.0
76	4 sept. 2023 16:18:41	0.0
77	4 sept. 2023 16:21:41	0.0
78	4 sept. 2023 16:24:41	0.0
79	4 sept. 2023 16:27:41	0.0
80	4 sept. 2023 16:30:41	0.0
81	4 sept. 2023 16:33:41	0.0
82	4 sept. 2023 16:36:41	0.0
83	4 sept. 2023 16:39:41	0.0
84	4 sept. 2023 16:42:41	0.0
85	4 sept. 2023 16:45:41	0.0
86	4 sept. 2023 16:48:41	0.0
87	4 sept. 2023 16:51:41	0.0
88	4 sept. 2023 16:54:41	0.0
89	4 sept. 2023 16:57:41	0.0
90	4 sept. 2023 17:00:41	0.0
91	4 sept. 2023 17:03:41	0.0
92	4 sept. 2023 17:06:41	0.0
93	4 sept. 2023 17:09:41	0.0
94	4 sept. 2023 17:12:41	0.0
95	4 sept. 2023 17:15:41	0.0
96	4 sept. 2023 17:18:41	0.0
97	4 sept. 2023 17:21:41	0.0
98	4 sept. 2023 17:24:41	1.0
